交易日期,账户名称,资金账号,证券代码,证券名称,证券类别,交易市场,交易方向,母单编号,篮子编号,算法类型,算法实例,母单状态,任务数量,成交数量,成交金额,成交均价,交易费用,其他费用,开始时间,结束时间,子单委托笔数,子单撤单笔数,时段市场交易量占比(%),状态标识,TWAP价格,VWAP价格,基准绩效(BPS),基准绩效(元)
20230615	,jltest2	,202305181001	,603301.SH	,振德医疗,股票,上交所,卖出,6880541327110006900	,202361590616882134	,VWAP	,kf_vwap_plus	,全部成交,10100,10100,320469.00,31.730,0.00,345.69,09:30:00	,14:57:00	,9,2,0.92076666,正常,31.6956247361,31.7069208833,7.15,229.10
20230615	,jltest2	,202305181001	,603601.SH	,再升科技,股票,上交所,卖出,6880541327110007100	,202361590616882438	,VWAP	,kf_vwap_plus	,全部成交,57400,57400,246422.00,4.293,0.00,265.81,09:30:00	,14:57:00	,47,3,0.57567493,正常,4.2965636210,4.3054824010,-28.92,-712.69
20230615	,jltest2	,202305181001	,603609.SH	,禾丰股份,股票,上交所,卖出,6880541327110007300	,202361590616882539	,VWAP	,kf_vwap_plus	,全部成交,20200,20200,185734.00,9.195,0.00,200.35,09:30:00	,14:57:00	,6,1,0.61806777,正常,9.1941337834,9.1984456513,-4.02,-74.60
20230615	,jltest2	,202305181001	,605376.SH	,博迁新材,股票,上交所,卖出,6880541327110007500	,202361590616882640	,VWAP	,kf_vwap_plus	,全部成交,6200,6200,190478.00,30.722,0.00,205.47,09:30:00	,14:57:00	,16,4,0.31881524,正常,30.7545473728,30.7635342212,-13.44,-255.91
20230615	,jltest2	,202305181001	,000582.SZ	,北部湾港,股票,深交所,买入,6880541327110007700	,202361590616883844	,VWAP	,kf_vwap_plus	,全部成交,30200,30200,236157.00,7.820,0.00,18.59,09:30:00	,14:57:00	,4,0,0.39606183,正常,7.8322525849,7.8331352149,17.09,403.68
20230615	,jltest2	,202305181001	,000088.SZ	,盐田港,股票,深交所,买入,6880541327110007900	,202361590616883642	,VWAP	,kf_vwap_plus	,全部成交,31900,31900,157637.00,4.942,0.00,12.40,09:30:00	,14:57:00	,38,12,0.73155121,正常,4.9398702257,4.9408454851,-1.52,-24.03
20230615	,jltest2	,202305181001	,000552.SZ	,甘肃能化,股票,深交所,买入,6880541327110008100	,202361590616883743	,VWAP	,kf_vwap_plus	,全部成交,47900,47900,157517.00,3.288,0.00,12.39,09:30:00	,14:57:00	,24,5,0.26110621,正常,3.2891327284,3.2895914287,3.46,54.43
20230615	,jltest2	,202305181001	,000718.SZ	,苏宁环球,股票,深交所,买入,6880541327110008300	,202361590616883945	,VWAP	,kf_vwap_plus	,全部成交,55100,55100,159125.00,2.888,0.00,12.52,09:30:00	,14:57:00	,48,15,0.58700357,正常,2.8880259548,2.8894372915,5.22,82.99
20230615	,jltest2	,202305181001	,000851.SZ	,高鸿股份,股票,深交所,买入,6880541327110008500	,202361590616884046	,VWAP	,kf_vwap_plus	,全部成交,40800,40800,235692.00,5.777,0.00,18.55,09:30:00	,14:57:00	,4,0,0.17860597,正常,5.7805845115,5.7848402139,13.98,329.48
20230615	,jltest2	,202305181001	,002034.SZ	,旺能环境,股票,深交所,买入,6880541327110008700	,202361590616884047	,VWAP	,kf_vwap_plus	,全部成交,15200,15200,237694.00,15.638,0.00,18.71,09:30:00	,14:57:00	,9,3,1.02181577,正常,15.6337370753,15.6689390863,19.94,473.87
20230615	,jltest2	,202305181001	,002283.SZ	,天润工业,股票,深交所,买入,6880541327110008900	,202361590616884148	,VWAP	,kf_vwap_plus	,全部成交,39500,39500,239185.00,6.055,0.00,18.82,09:30:00	,14:57:00	,4,0,0.48058205,正常,6.0474040084,6.0441839838,-18.38,-439.73
20230615	,jltest2	,202305181001	,002285.SZ	,世联行,股票,深交所,买入,6880541327110009100	,202361590616884249	,VWAP	,kf_vwap_plus	,全部成交,59600,59600,158440.00,2.658,0.00,12.47,09:30:00	,14:57:00	,27,5,0.61701683,正常,2.6611342055,2.6622372243,14.47,229.34
20230615	,jltest2	,202305181001	,002768.SZ	,国恩股份,股票,深交所,买入,6880541327110009300	,202361590616884552	,VWAP	,kf_vwap_plus	,全部成交,13500,13500,318993.00,23.629,0.00,25.10,09:30:00	,14:57:00	,7,1,0.89934168,正常,23.6226250263,23.6689902991,16.88,538.37
20230615	,jltest2	,202305181001	,002573.SZ	,清新环境,股票,深交所,买入,6880541327110009500	,202361590616884350	,VWAP	,kf_vwap_plus	,全部成交,43400,43400,235754.00,5.432,0.00,18.55,09:30:00	,14:57:00	,3,0,0.77976198,正常,5.4311099388,5.4323609485,0.44,10.47
20230615	,jltest2	,202305181001	,002733.SZ	,雄韬股份,股票,深交所,买入,6880541327110009700	,202361590616884451	,VWAP	,kf_vwap_plus	,全部成交,20000,20000,321952.00,16.098,0.00,25.34,09:30:00	,14:57:00	,13,0,0.39462193,正常,16.1238322784,16.1250566775,17.06,549.13
20230615	,jltest2	,202305181001	,002807.SZ	,江阴银行,股票,深交所,买入,6880541327110009900	,202361590616884653	,VWAP	,kf_vwap_plus	,全部成交,41800,41800,157233.00,3.762,0.00,12.37,09:30:00	,14:57:00	,20,4,0.16825599,正常,3.7587075332,3.7541607733,-19.66,-309.08
20230615	,jltest2	,202305181001	,002839.SZ	,张家港行,股票,深交所,买入,6880541327110010100	,202361590616884754	,VWAP	,kf_vwap_plus	,全部成交,37100,37100,158297.00,4.267,0.00,12.46,09:30:00	,14:57:00	,25,9,0.36865502,正常,4.2659514767,4.2662383842,-1.24,-19.56
20230615	,jltest2	,202305181001	,300477.SZ	,合纵科技,股票,深交所,买入,6880541327110010300	,202361590616885057	,VWAP	,kf_vwap_plus	,全部成交,34700,34700,159832.00,4.606,0.00,12.58,09:30:00	,14:57:00	,38,13,0.23416860,正常,4.6173343182,4.6301363650,52.16,833.73
20230615	,jltest2	,202305181001	,300409.SZ	,道氏技术,股票,深交所,买入,6880541327110010500	,202361590616884956	,VWAP	,kf_vwap_plus	,全部成交,26000,26000,320951.00,12.344,0.00,25.26,09:30:00	,14:57:00	,14,1,0.34336043,正常,12.3563750527,12.3577379837,10.91,350.19
20230615	,jltest2	,202305181001	,300485.SZ	,赛升药业,股票,深交所,买入,6880541327110010700	,202361590616885158	,VWAP	,kf_vwap_plus	,全部成交,23400,23400,238171.00,10.178,0.00,18.74,09:30:00	,14:57:00	,6,0,0.73285059,正常,10.1833213758,10.2079263115,29.16,694.48
20230615	,jltest2	,202305181001	,600017.SH	,日照港,股票,上交所,买入,6880541327110010900	,202361590616885460	,VWAP	,kf_vwap_plus	,全部成交,53900,53900,157307.00,2.918,0.00,12.38,09:30:00	,14:57:00	,25,2,0.19645021,正常,2.9195517556,2.9181456135,-1.20,-18.95
20230615	,jltest2	,202305181001	,002948.SZ	,青岛银行,股票,深交所,买入,6880541327110011100	,202361590616884855	,VWAP	,kf_vwap_plus	,全部成交,47300,47300,157794.00,3.336,0.00,12.42,09:30:00	,14:57:00	,21,5,0.37192537,正常,3.3358155729,3.3349126663,-3.34,-52.63
20230615	,jltest2	,202305181001	,300772.SZ	,运达股份,股票,深交所,买入,6880541327110011300	,202361590616885259	,VWAP	,kf_vwap_plus	,全部成交,24900,24900,323186.00,12.979,0.00,25.43,09:30:00	,14:57:00	,16,1,0.21399660,正常,13.0110363022,13.0398755588,46.63,1506.90
20230615	,jltest2	,202305181001	,600120.SH	,浙江东方,股票,上交所,买入,6880541327110011500	,202361590616885561	,VWAP	,kf_vwap_plus	,全部成交,40700,40700,156994.00,3.857,0.00,12.35,09:30:00	,14:57:00	,26,4,0.32246505,正常,3.8568083983,3.8585722974,3.18,49.89
20230615	,jltest2	,202305181001	,600123.SH	,兰花科创,股票,上交所,买入,6880541327110011700	,202361590616885662	,VWAP	,kf_vwap_plus	,全部成交,26200,26200,314862.00,12.018,0.00,24.78,09:30:00	,14:57:00	,4,0,0.30393018,正常,12.0102415611,12.0080921989,-7.94,-249.98
20230615	,jltest2	,202305181001	,600163.SH	,中闽能源,股票,上交所,买入,6880541327110011900	,202361590616885763	,VWAP	,kf_vwap_plus	,全部成交,44300,44300,238478.00,5.383,0.00,18.77,09:30:00	,14:57:00	,5,0,0.52736049,正常,5.3885809242,5.3862841751,5.64,134.39
20230615	,jltest2	,202305181001	,600217.SH	,中再资环,股票,上交所,买入,6880541327110012100	,202361590616885764	,VWAP	,kf_vwap_plus	,全部成交,33500,33500,158337.00,4.726,0.00,12.46,09:30:00	,14:57:00	,43,6,0.51484601,正常,4.7243879273,4.7291882338,5.73,90.81
20230615	,jltest2	,202305181001	,600508.SH	,上海能源,股票,上交所,买入,6880541327110012300	,202361590616885966	,VWAP	,kf_vwap_plus	,全部成交,22100,22100,317170.00,14.352,0.00,24.96,09:30:00	,14:57:00	,3,0,0.67874255,正常,14.3523089104,14.3534237033,1.28,40.66
20230615	,jltest2	,202305181001	,600403.SH	,大有能源,股票,上交所,买入,6880541327110012500	,202361590616885865	,VWAP	,kf_vwap_plus	,全部成交,38600,38600,157508.00,4.081,0.00,12.39,09:30:00	,14:57:00	,42,4,0.52054536,正常,4.0814866005,4.0794806683,-2.54,-40.05
20230615	,jltest2	,202305181001	,600621.SH	,华鑫股份,股票,上交所,买入,6880541327110012700	,202361590616886167	,VWAP	,kf_vwap_plus	,全部成交,29500,29500,318847.00,10.808,0.00,25.09,09:30:00	,14:57:00	,7,0,0.34811513,正常,10.8333016810,10.8877641426,73.45,2342.04
20230615	,jltest2	,202305181001	,600639.SH	,浦东金桥,股票,上交所,买入,6880541327110012900	,202361590616886268	,VWAP	,kf_vwap_plus	,全部成交,24900,24900,317925.00,12.768,0.00,25.02,09:30:00	,14:57:00	,8,1,0.44915113,正常,12.7807601969,12.7973121641,22.90,728.07
20230615	,jltest2	,202305181001	,600740.SH	,山西焦化,股票,上交所,买入,6880541327110013100	,202361590616886771	,VWAP	,kf_vwap_plus	,全部成交,47100,47100,236203.00,5.015,0.00,18.59,09:30:00	,14:57:00	,4,0,0.45106193,正常,5.0177136526,5.0206033791,11.32,267.42
20230615	,jltest2	,202305181001	,600643.SH	,爱建集团,股票,上交所,买入,6880541327110013300	,202361590616886369	,VWAP	,kf_vwap_plus	,全部成交,47200,47200,235604.00,4.992,0.00,18.54,09:30:00	,14:57:00	,4,0,0.55206480,正常,4.9981521739,4.9973090349,11.42,268.99
20230615	,jltest2	,202305181001	,600874.SH	,创业环保,股票,上交所,买入,6880541327110013500	,202361590616886873	,VWAP	,kf_vwap_plus	,全部成交,40500,40500,236148.00,5.831,0.00,18.58,09:30:00	,14:57:00	,4,0,0.79155673,正常,5.8315196285,5.8314576370,1.10,26.03
20230615	,jltest2	,202305181001	,600810.SH	,神马股份,股票,上交所,买入,6880541327110013700	,202361590616886872	,VWAP	,kf_vwap_plus	,全部成交,23700,23700,158755.00,6.699,0.00,12.49,09:30:00	,14:57:00	,3,0,1.26874680,正常,6.6854663431,6.6904466577,-12.06,-191.41
20230615	,jltest2	,202305181001	,600717.SH	,天津港,股票,上交所,买入,6880541327110013900	,202361590616886670	,VWAP	,kf_vwap_plus	,全部成交,35200,35200,157503.00,4.475,0.00,12.39,09:30:00	,14:57:00	,20,1,0.25888690,正常,4.4751065850,4.4707751625,-8.36,-131.71
20230615	,jltest2	,202305181001	,600908.SH	,无锡银行,股票,上交所,买入,6880541327110014100	,202361590616886974	,VWAP	,kf_vwap_plus	,全部成交,43500,43500,235888.00,5.423,0.00,18.56,09:30:00	,14:57:00	,3,0,0.38831311,正常,5.4275114299,5.4270317702,7.96,187.88
20230615	,jltest2	,202305181001	,600997.SH	,开滦股份,股票,上交所,买入,6880541327110014300	,202361590616887075	,VWAP	,kf_vwap_plus	,全部成交,40100,40100,238044.00,5.936,0.00,18.73,09:30:00	,14:57:00	,4,0,1.00271759,正常,5.9296359991,5.9319344797,-7.29,-173.43
20230615	,jltest2	,202305181001	,601011.SH	,宝泰隆,股票,上交所,买入,6880541327110014500	,202361590616887176	,VWAP	,kf_vwap_plus	,全部成交,44500,44500,157502.00,3.539,0.00,12.39,09:30:00	,14:57:00	,27,6,0.34211014,正常,3.5374878666,3.5382503349,-3.17,-49.86
20230615	,jltest2	,202305181001	,601200.SH	,上海环境,股票,上交所,买入,6880541327110014700	,202361590616887378	,VWAP	,kf_vwap_plus	,全部成交,30300,30300,284359.00,9.385,0.00,22.38,09:30:00	,14:57:00	,3,0,0.64876337,正常,9.3860761764,9.3883638830,3.81,108.43
20230615	,jltest2	,202305181001	,601101.SH	,昊华能源,股票,上交所,买入,6880541327110014900	,202361590616887277	,VWAP	,kf_vwap_plus	,全部成交,39100,39100,237258.00,6.068,0.00,18.67,09:30:00	,14:57:00	,3,0,1.09155707,正常,6.0702609001,6.0726563836,7.71,182.86
20230615	,jltest2	,202305181001	,601860.SH	,紫金银行,股票,上交所,买入,6880541327110015100	,202361590616887379	,VWAP	,kf_vwap_plus	,全部成交,60300,60300,158350.00,2.626,0.00,12.46,09:30:00	,14:57:00	,23,10,0.22306832,正常,2.6251424351,2.6252678623,-2.93,-46.35
20230615	,jltest2	,202305181001	,603323.SH	,苏农银行,股票,上交所,买入,6880541327110015300	,202361590616887681	,VWAP	,kf_vwap_plus	,全部成交,35300,35300,158229.00,4.482,0.00,12.45,09:30:00	,14:57:00	,29,4,0.32696883,正常,4.4831240768,4.4844496216,4.55,72.07
20230615	,jltest2	,202305181001	,601918.SH	,新集能源,股票,上交所,买入,6880541327110015500	,202361590616887480	,VWAP	,kf_vwap_plus	,全部成交,38800,38800,157799.00,4.067,0.00,12.42,09:30:00	,14:57:00	,22,11,0.25763756,正常,4.0636305127,4.0649869494,-4.91,-77.51
20230615	,jltest1	,202304181002	,000601.SZ	,韶能股份,股票,深交所,卖出,6880541327370000100	,20236159061954056	,VWAP	,kf_vwap_plus	,全部成交,61500,61500,257494.00,4.187,0.00,277.76,09:30:00	,10:30:00	,39,8,3.18076028,正常,4.1888113050,4.1888621670,-4.70,-121.02
20230615	,jltest1	,202304181002	,000030.SZ	,富奥股份,股票,深交所,卖出,6880541327370000300	,20236159061954013	,VWAP	,kf_vwap_plus	,全部成交,74800,74800,383768.00,5.131,0.00,413.97,09:30:00	,10:30:00	,12,1,2.58904157,正常,5.1309333333,5.1249641756,10.96,420.68
20230615	,jltest1	,202304181002	,000903.SZ	,云内动力,股票,深交所,卖出,6880541327370000500	,20236159061954067	,VWAP	,kf_vwap_plus	,全部成交,84800,84800,203906.00,2.405,0.00,219.95,09:30:00	,10:30:00	,34,17,3.20847522,正常,2.4050833333,2.4042985244,1.05,21.49
20230615	,jltest1	,202304181002	,000035.SZ	,中国天楹,股票,深交所,卖出,6880541327370000700	,20236159061954024	,VWAP	,kf_vwap_plus	,全部成交,35800,35800,155454.00,4.342,0.00,167.69,09:30:00	,10:30:00	,16,8,1.14556334,正常,4.3462916666,4.3481155803,-13.41,-208.54
20230615	,jltest1	,202304181002	,000557.SZ	,西部创业,股票,深交所,卖出,6880541327370000900	,20236159061954035	,VWAP	,kf_vwap_plus	,全部成交,66800,66800,363609.00,5.443,0.00,392.22,09:30:00	,10:30:00	,8,0,1.90726359,正常,5.4395250000,5.4337485724,17.45,634.60
20230615	,jltest1	,202304181002	,000935.SZ	,四川双马,股票,深交所,卖出,6880541327370001100	,20236159061954078	,VWAP	,kf_vwap_plus	,全部成交,18400,18400,293255.00,15.938,0.00,316.33,09:30:00	,10:30:00	,22,3,3.14745125,正常,15.9166375000,15.9171809784,12.92,378.87
20230615	,jltest1	,202304181002	,000958.SZ	,电投产融,股票,深交所,卖出,6880541327370001300	,20236159061954089	,VWAP	,kf_vwap_plus	,全部成交,42200,42200,177747.00,4.212,0.00,191.73,09:30:00	,10:30:00	,16,3,1.09420226,正常,4.2108083333,4.2078175306,9.96,177.10
20230615	,jltest1	,202304181002	,002171.SZ	,楚江新材,股票,深交所,卖出,6880541327370001500	,202361590619540911	,VWAP	,kf_vwap_plus	,全部成交,19500,19500,135252.00,6.936,0.00,145.90,09:30:00	,10:30:00	,5,0,0.51874119,正常,6.9319323873,6.9284586736,10.87,147.06
20230615	,jltest1	,202304181002	,002088.SZ	,鲁阳节能,股票,深交所,卖出,6880541327370001700	,202361590619540910	,VWAP	,kf_vwap_plus	,全部成交,3400,3400,62582.00,18.406,0.00,67.51,09:30:00	,10:30:00	,6,1,0.21296346,正常,18.4298416666,18.4651234749,-31.87,-199.42
20230615	,jltest1	,202304181002	,002214.SZ	,大立科技,股票,深交所,卖出,6880541327370001900	,202361590619541012	,VWAP	,kf_vwap_plus	,全部成交,10100,10100,131011.00,12.971,0.00,141.32,09:30:00	,10:30:00	,4,1,1.04583014,正常,12.9613814691,12.9611468925,7.89,103.42
20230615	,jltest1	,202304181002	,002239.SZ	,奥特佳,股票,深交所,卖出,6880541327370002100	,202361590619541113	,VWAP	,kf_vwap_plus	,全部成交,104600,104600,272275.00,2.603,0.00,293.70,09:30:00	,10:30:00	,19,4,0.95656150,正常,2.6045875000,2.6014974851,5.82,158.36
20230615	,jltest1	,202304181002	,002481.SZ	,双塔食品,股票,深交所,卖出,6880541327370002300	,202361590619541214	,VWAP	,kf_vwap_plus	,全部成交,30900,30900,139643.00,4.519,0.00,150.63,09:30:00	,10:30:00	,30,7,1.27223320,正常,4.5159450457,4.5135453722,12.49,174.45
20230615	,jltest1	,202304181002	,002664.SZ	,信质集团,股票,深交所,卖出,6880541327370002500	,202361590619541315	,VWAP	,kf_vwap_plus	,全部成交,19700,19700,265555.00,13.480,0.00,286.45,09:30:00	,10:30:00	,13,1,0.62346744,正常,13.4882264779,13.5071489878,-20.18,-535.84
20230615	,jltest1	,202304181002	,002695.SZ	,煌上煌,股票,深交所,卖出,6880541327370002700	,202361590619541316	,VWAP	,kf_vwap_plus	,全部成交,28500,28500,317034.00,11.124,0.00,341.98,09:30:00	,10:30:00	,18,3,3.09951060,正常,11.1169791666,11.1116682979,11.09,351.45
20230615	,jltest1	,202304181002	,300191.SZ	,潜能恒信,股票,深交所,卖出,6880541327370002900	,202361590619541417	,VWAP	,kf_vwap_plus	,全部成交,5100,5100,92938.00,18.223,0.00,100.25,09:30:00	,10:30:00	,9,0,0.37264058,正常,18.1875953565,18.1723031599,27.90,259.25
20230615	,jltest1	,202304181002	,300318.SZ	,博晖创新,股票,深交所,卖出,6880541327370003100	,202361590619541518	,VWAP	,kf_vwap_plus	,全部成交,34500,34500,188784.00,5.472,0.00,203.64,09:30:00	,10:30:00	,3,0,2.78408344,正常,5.4712687813,5.4702454109,3.21,60.53
20230615	,jltest1	,202304181002	,300326.SZ	,凯利泰,股票,深交所,卖出,6880541327370003300	,202361590619541619	,VWAP	,kf_vwap_plus	,全部成交,28100,28100,185996.00,6.619,0.00,200.63,09:30:00	,10:30:00	,5,0,1.54769773,正常,6.6178315262,6.6162926856,4.20,78.18
20230615	,jltest1	,202304181002	,300596.SZ	,利安隆,股票,深交所,卖出,6880541327370003500	,202361590619541720	,VWAP	,kf_vwap_plus	,全部成交,8400,8400,323778.00,38.545,0.00,349.26,09:30:00	,10:30:00	,17,6,4.42105263,正常,38.4514500000,38.4857421052,15.37,497.77
20230615	,jltest1	,202304181002	,600185.SH	,格力地产,股票,上交所,卖出,6880541327370003700	,202361590619541721	,VWAP	,kf_vwap_plus	,全部成交,28700,28700,207496.00,7.230,0.00,223.83,09:30:00	,10:30:00	,5,0,0.52505183,正常,7.2336041666,7.2271655964,3.68,76.35
20230615	,jltest1	,202304181002	,600578.SH	,京能电力,股票,上交所,卖出,6880541327370003900	,202361590619542224	,VWAP	,kf_vwap_plus	,全部成交,81000,81000,290447.00,3.586,0.00,313.30,09:30:00	,10:30:00	,32,9,1.39811858,正常,3.5844708333,3.5852612410,1.41,40.84
20230615	,jltest1	,202304181002	,600869.SH	,远东股份,股票,上交所,卖出,6880541327370004100	,202361590619542426	,VWAP	,kf_vwap_plus	,全部成交,43600,43600,226934.00,5.205,0.00,244.79,09:30:00	,10:30:00	,5,0,1.15156649,正常,5.2082402001,5.2135012190,-16.51,-374.65
20230615	,jltest1	,202304181002	,600366.SH	,宁波韵升,股票,上交所,卖出,6880541327370004300	,202361590619541822	,VWAP	,kf_vwap_plus	,全部成交,40500,40500,317034.00,7.828,0.00,341.98,09:30:00	,10:30:00	,6,0,1.81630640,正常,7.8230367585,7.8137424881,18.21,577.43
20230615	,jltest1	,202304181002	,600456.SH	,宝钛股份,股票,上交所,卖出,6880541327370004500	,202361590619542123	,VWAP	,kf_vwap_plus	,全部成交,12400,12400,410079.00,33.071,0.00,442.35,09:30:00	,10:30:00	,18,7,1.01026560,正常,33.0526419031,33.0325582532,11.59,475.28
20230615	,jltest1	,202304181002	,600688.SH	,上海石化,股票,上交所,卖出,6880541327370004700	,202361590619542325	,VWAP	,kf_vwap_plus	,全部成交,88600,88600,272977.00,3.081,0.00,294.46,09:30:00	,10:30:00	,12,8,1.04614083,正常,3.0860258548,3.0853885887,-14.23,-388.43
20230615	,jltest1	,202304181002	,601330.SH	,绿色动力,股票,上交所,卖出,6880541327370004900	,202361590619542629	,VWAP	,kf_vwap_plus	,全部成交,34400,34400,249330.00,7.248,0.00,268.95,09:30:00	,10:30:00	,6,0,3.78604446,正常,7.2431000000,7.2374081003,14.57,363.16
20230615	,jltest1	,202304181002	,600966.SH	,博汇纸业,股票,上交所,卖出,6880541327370005100	,202361590619542527	,VWAP	,kf_vwap_plus	,全部成交,34200,34200,199592.00,5.836,0.00,215.30,09:30:00	,10:30:00	,5,0,4.20353982,正常,5.8392779632,5.8360127826,0.02,0.36
20230615	,jltest1	,202304181002	,601777.SH	,力帆科技,股票,上交所,卖出,6880541327370005300	,202361590619542730	,VWAP	,kf_vwap_plus	,全部成交,63800,63800,225840.00,3.540,0.00,243.61,09:30:00	,10:30:00	,32,2,1.37707749,正常,3.5465541666,3.5457513490,-16.78,-378.94
20230615	,jltest1	,202304181002	,603053.SH	,成都燃气,股票,上交所,卖出,6880541327370005500	,202361590619542932	,VWAP	,kf_vwap_plus	,全部成交,38500,38500,370094.00,9.613,0.00,399.22,09:30:00	,10:30:00	,5,0,6.35208711,正常,9.6205416666,9.6242798218,-11.91,-440.77
20230615	,jltest1	,202304181002	,600990.SH	,四创电子,股票,上交所,卖出,6880541327370005700	,202361590619542528	,VWAP	,kf_vwap_plus	,全部成交,7300,7300,221617.00,30.358,0.00,239.06,09:30:00	,10:30:00	,8,1,2.70851885,正常,30.3648217247,30.3510166221,2.46,54.58
20230615	,jltest1	,202304181002	,603010.SH	,万盛股份,股票,上交所,卖出,6880541327370005900	,202361590619542831	,VWAP	,kf_vwap_plus	,全部成交,7500,7500,80251.00,10.700,0.00,86.57,09:30:00	,10:30:00	,4,0,2.56086318,正常,10.6998541666,10.6981322771,1.87,15.01
20230615	,jltest1	,202304181002	,603098.SH	,森特股份,股票,上交所,卖出,6880541327370006100	,202361590619543033	,VWAP	,kf_vwap_plus	,全部成交,3800,3800,74743.00,19.669,0.00,80.62,09:30:00	,10:30:00	,6,1,0.71442000,正常,19.6757136894,19.7448824967,-38.47,-287.55
20230615	,jltest1	,202304181002	,603301.SH	,振德医疗,股票,上交所,卖出,6880541327370006300	,202361590619543234	,VWAP	,kf_vwap_plus	,全部成交,10100,10100,319317.00,31.616,0.00,344.45,09:30:00	,10:30:00	,20,7,3.62787356,正常,31.6020382695,31.5869324712,9.05,288.98
20230615	,jltest1	,202304181002	,603337.SH	,杰克股份,股票,上交所,卖出,6880541327370006500	,202361590619543436	,VWAP	,kf_vwap_plus	,全部成交,3400,3400,61443.00,18.071,0.00,66.28,09:30:00	,10:30:00	,8,2,0.77162420,正常,18.0539065108,18.0352042194,20.07,123.31
20230615	,jltest1	,202304181002	,603601.SH	,再升科技,股票,上交所,卖出,6880541327370006700	,202361590619543738	,VWAP	,kf_vwap_plus	,全部成交,57400,57400,244928.00,4.267,0.00,264.20,09:30:00	,10:30:00	,28,4,1.83597748,正常,4.2701542952,4.2774024437,-24.29,-594.90
20230615	,jltest1	,202304181002	,603387.SH	,基蛋生物,股票,上交所,卖出,6880541327370006900	,202361590619543537	,VWAP	,kf_vwap_plus	,全部成交,24800,24800,316441.00,12.760,0.00,341.34,09:30:00	,10:30:00	,8,0,1.92703829,正常,12.7593708333,12.7558318161,3.05,96.37
20230615	,jltest1	,202304181002	,603313.SH	,梦百合,股票,上交所,卖出,6880541327370007100	,202361590619543335	,VWAP	,kf_vwap_plus	,全部成交,35600,35600,334047.00,9.383,0.00,360.33,09:30:00	,10:30:00	,22,3,7.22754588,正常,9.3884821925,9.3844120513,-1.14,-38.07
20230615	,jltest1	,202304181002	,603609.SH	,禾丰股份,股票,上交所,卖出,6880541327370007300	,202361590619543739	,VWAP	,kf_vwap_plus	,全部成交,20200,20200,185661.00,9.191,0.00,200.27,09:30:00	,10:30:00	,4,0,1.26257891,正常,9.1943713572,9.1983423963,-7.84,-145.52
20230615	,jltest1	,202304181002	,605376.SH	,博迁新材,股票,上交所,卖出,6880541327370007500	,202361590619543840	,VWAP	,kf_vwap_plus	,全部成交,6200,6200,189628.00,30.585,0.00,204.55,09:30:00	,10:30:00	,16,6,0.75370776,正常,30.5488416666,30.6073194748,-7.24,-137.38
20230615	,jltest1	,202304181002	,000582.SZ	,北部湾港,股票,深交所,买入,6880541327370007700	,202361590619544944	,VWAP	,kf_vwap_plus	,全部成交,30200,30200,237428.00,7.862,0.00,18.69,09:30:00	,10:30:00	,3,0,1.17229790,正常,7.8605500000,7.8607279038,-1.43,-34.02
20230615	,jltest1	,202304181002	,000088.SZ	,盐田港,股票,深交所,买入,6880541327370007900	,202361590619544742	,VWAP	,kf_vwap_plus	,全部成交,31900,31900,157488.00,4.937,0.00,12.39,09:30:00	,10:30:00	,39,12,2.15960789,正常,4.9304583333,4.9320921793,-9.79,-154.26
20230615	,jltest1	,202304181002	,000552.SZ	,甘肃能化,股票,深交所,买入,6880541327370008100	,202361590619544843	,VWAP	,kf_vwap_plus	,全部成交,47900,47900,157620.00,3.291,0.00,12.40,09:30:00	,10:30:00	,15,3,0.71273398,正常,3.2926686094,3.2907567776,0.46,7.25
20230615	,jltest1	,202304181002	,000718.SZ	,苏宁环球,股票,深交所,买入,6880541327370008300	,202361590619545045	,VWAP	,kf_vwap_plus	,全部成交,55100,55100,159312.00,2.891,0.00,12.54,09:30:00	,10:30:00	,40,20,0.91166662,正常,2.8880375000,2.8898958218,-4.94,-78.74
20230615	,jltest1	,202304181002	,002034.SZ	,旺能环境,股票,深交所,买入,6880541327370008500	,202361590619545447	,VWAP	,kf_vwap_plus	,全部成交,15200,15200,236387.00,15.552,0.00,18.60,09:30:00	,10:30:00	,4,0,3.91784889,正常,15.5656250000,15.5627680633,7.07,167.07
20230615	,jltest1	,202304181002	,000851.SZ	,高鸿股份,股票,深交所,买入,6880541327370008700	,202361590619545346	,VWAP	,kf_vwap_plus	,全部成交,40800,40800,237213.00,5.814,0.00,18.67,09:30:00	,10:30:00	,4,0,0.48112640,正常,5.8153000000,5.8177946014,6.45,153.02
20230615	,jltest1	,202304181002	,002283.SZ	,天润工业,股票,深交所,买入,6880541327370008900	,202361590619545548	,VWAP	,kf_vwap_plus	,全部成交,39500,39500,238422.00,6.036,0.00,18.76,09:30:00	,10:30:00	,3,0,1.31124685,正常,6.0313500000,6.0260632718,-16.46,-392.50
20230615	,jltest1	,202304181002	,002573.SZ	,清新环境,股票,深交所,买入,6880541327370009100	,202361590619545850	,VWAP	,kf_vwap_plus	,全部成交,43400,43400,235965.00,5.437,0.00,18.57,09:30:00	,10:30:00	,3,0,3.92379520,正常,5.4333971690,5.4319348107,-9.28,-219.03
