算法子单编号,算法母单编号,交易日期,市场类别,资金账户名称,算法类型,算法实例,算法供应商,证券代码,委托类型,买卖方向,委托价格,委托数量,委托时间,成交价格,成交数量,委托时间,委托状态,手续费
1030835247369000003,20838447141000056,2022-06-14,2,ruiding2,1,103,多策略,600176,1,2,16.45,100,2022-06-14130929087,16.45,100,2022-06-14130929087,0,1.790912
1030835247369000004,20838447148000258,2022-06-14,2,ruifeng6,1,103,多策略,600176,1,2,16.45,100,2022-06-14130929087,16.45,100,2022-06-14130929087,0,1.790912
1030835247371000001,20838447148000132,2022-06-14,2,ruifeng6,1,103,多策略,600141,1,2,44.86,100,2022-06-14130931086,44.86,100,2022-06-14130931086,0,4.883908
1030835247387000001,20838447141000042,2022-06-14,1,ruiyan1,1,103,多策略,002216,1,2,18.76,100,2022-06-14130947056,18.76,100,2022-06-14130947056,0,2.042401
1030835247387000002,20838447141000049,2022-06-14,1,ruiding2,1,103,多策略,002216,1,2,18.76,100,2022-06-14130947056,18.76,100,2022-06-14130947056,0,2.042401
1030835247387000003,20838447147000049,2022-06-14,1,ruifeng6,1,103,多策略,002216,1,2,18.76,100,2022-06-14130947056,18.76,100,2022-06-14130947056,0,2.042401
1030835247387000004,20838447147000050,2022-06-14,1,ruizeng8,1,103,多策略,002216,1,2,18.76,100,2022-06-14130947056,18.76,100,2022-06-14130947056,0,2.042401
1030835247389000002,20838447141000034,2022-06-14,1,ruiding2,1,103,多策略,002626,1,2,24.17,100,2022-06-14130949070,24.17,100,2022-06-14130949070,0,2.631388
1030835247389000003,20838447148000135,2022-06-14,1,ruifeng6,1,103,多策略,002626,1,2,24.17,100,2022-06-14130949070,24.17,100,2022-06-14130949070,0,2.631388
1030835247410000003,20838447141000001,2022-06-14,2,ruiyan1,1,103,多策略,600258,1,2,21.19,100,2022-06-14131010095,21.19,100,2022-06-14131010095,0,2.306955
1030835247410000004,20838447148000136,2022-06-14,2,ruifeng6,1,103,多策略,600258,1,2,21.19,200,2022-06-14131010095,21.19,200,2022-06-14131010095,0,4.613911
1030835247410000005,20838447148000138,2022-06-14,2,ruizeng8,1,103,多策略,600258,1,2,21.19,100,2022-06-14131010095,21.19,100,2022-06-14131010095,0,2.306955
1030835247424000005,20838447141000061,2022-06-14,2,ruiding2,1,103,多策略,600075,1,1,6.84,100,2022-06-14131024093,6.84,100,2022-06-14131024093,0,0.060671
1030835247424000006,20838447148000264,2022-06-14,2,ruifeng6,1,103,多策略,600075,1,1,6.84,100,2022-06-14131024093,6.84,100,2022-06-14131024093,0,0.060671
1030835247424000007,20838447148000270,2022-06-14,2,ruizeng8,1,103,多策略,600075,1,1,6.84,100,2022-06-14131024093,6.84,100,2022-06-14131024093,0,0.060671
1030835247432000002,20838447141000044,2022-06-14,2,ruiyan1,1,103,多策略,601669,1,2,7.75,100,2022-06-14131032106,7.75,100,2022-06-14131032106,0,0.843743
1030835247432000003,20838447141000052,2022-06-14,2,ruiding2,1,103,多策略,601669,1,2,7.75,100,2022-06-14131032106,7.75,100,2022-06-14131032106,0,0.843743
1030835247432000004,20838447141000058,2022-06-14,2,ruizeng8,1,103,多策略,601669,1,2,7.75,100,2022-06-14131032106,7.75,100,2022-06-14131032106,0,0.843743
1030835247433000006,20838447148000274,2022-06-14,2,ruifeng6,1,103,多策略,601669,1,2,7.75,300,2022-06-14131033107,7.75,300,2022-06-14131033107,0,2.531227
1030835247444000000,20838447141000054,2022-06-14,1,ruiding2,1,103,多策略,002372,1,2,20.16,100,2022-06-14131044061,20.16,100,2022-06-14131044061,0,2.194819
1030835247450000002,20838447148000209,2022-06-14,1,ruifeng6,1,103,多策略,002372,1,2,20.16,100,2022-06-14131050064,20.16,100,2022-06-14131050064,0,2.194819
1030835247450000003,20838447148000220,2022-06-14,1,ruizeng8,1,103,多策略,002372,1,2,20.16,100,2022-06-14131050064,20.16,100,2022-06-14131050064,0,2.194819
1030835247470000003,20838447141000009,2022-06-14,2,ruiding2,1,103,多策略,600256,1,2,11.61,100,2022-06-14131110104,11.61,100,2022-06-14131110104,0,1.263981
1030835247470000004,20838447141000015,2022-06-14,2,ruizeng8,1,103,多策略,600256,1,2,11.61,100,2022-06-14131110104,11.61,100,2022-06-14131110104,0,1.263981
1030835247470000005,20838447148000111,2022-06-14,2,ruifeng6,1,103,多策略,600256,1,2,11.61,300,2022-06-14131110104,11.61,300,2022-06-14131110104,0,3.791942
1030835247470000008,20838447141000030,2022-06-14,2,ruiyan1,1,103,多策略,601901,1,2,6.54,100,2022-06-14131110121,6.54,100,2022-06-14131110121,0,0.71201
1030835247470000009,20838447141000035,2022-06-14,2,ruiding2,1,103,多策略,601901,1,2,6.54,200,2022-06-14131110121,6.54,200,2022-06-14131110121,0,1.42402
1030835247470000010,20838447148000252,2022-06-14,2,ruizeng8,1,103,多策略,601901,1,2,6.54,100,2022-06-14131110121,6.54,100,2022-06-14131110121,0,0.71201
1030835247470000011,20838447148000255,2022-06-14,2,ruifeng6,1,103,多策略,601901,1,2,6.54,400,2022-06-14131110121,6.54,400,2022-06-14131110121,0,2.848039
1030835247490000006,20838447141000063,2022-06-14,2,ruiding2,1,103,多策略,601800,1,2,8.89,100,2022-06-14131130118,8.89,100,2022-06-14131130118,0,0.967854
1030835247490000007,20838447148000117,2022-06-14,2,ruifeng6,1,103,多策略,601800,1,2,8.89,100,2022-06-14131130118,8.89,100,2022-06-14131130118,0,0.967854
1030835247490000008,20838447148000121,2022-06-14,2,ruizeng8,1,103,多策略,601800,1,2,8.89,100,2022-06-14131130119,8.89,100,2022-06-14131130119,0,0.967854
1030835247492000000,20838447141000006,2022-06-14,1,ruiyan1,1,103,多策略,000729,1,2,8.39,100,2022-06-14131132063,8.39,100,2022-06-14131132063,0,0.913419
1030835247492000001,20838447141000012,2022-06-14,1,ruiding2,1,103,多策略,000729,1,2,8.39,200,2022-06-14131132063,8.39,200,2022-06-14131132063,0,1.826839
1030835247492000002,20838447141000018,2022-06-14,1,ruizeng8,1,103,多策略,000729,1,2,8.39,300,2022-06-14131132063,8.39,300,2022-06-14131132063,0,2.740258
1030835247492000003,20838447148000122,2022-06-14,1,ruifeng6,1,103,多策略,000729,1,2,8.39,800,2022-06-14131132063,8.39,800,2022-06-14131132063,0,7.307354
1030835247498000002,20838447148000216,2022-06-14,1,ruifeng6,1,103,多策略,000338,1,2,12.54,100,2022-06-14131138053,12.54,100,2022-06-14131138053,0,1.36523
1030835247498000003,20838447148000225,2022-06-14,1,ruizeng8,1,103,多策略,000338,1,2,12.54,100,2022-06-14131138053,12.54,100,2022-06-14131138053,0,1.36523
1030835247498000016,20838447141000003,2022-06-14,2,ruiding2,1,103,多策略,600383,1,2,11.53,100,2022-06-14131138107,11.53,100,2022-06-14131138107,0,1.255271
1030835247498000017,20838447148000212,2022-06-14,2,ruifeng6,1,103,多策略,600383,1,2,11.53,300,2022-06-14131138107,11.53,300,2022-06-14131138107,0,3.765813
1030835247498000018,20838447148000221,2022-06-14,2,ruizeng8,1,103,多策略,600383,1,2,11.53,200,2022-06-14131138107,11.53,200,2022-06-14131138107,0,2.510542
1030835247498000024,20838447148000134,2022-06-14,2,ruifeng6,1,103,多策略,600835,1,2,12.64,100,2022-06-14131138117,12.64,100,2022-06-14131138117,0,1.376117
1030835247504000001,20838447141000010,2022-06-14,1,ruiyan1,1,103,多策略,000703,1,2,11.97,100,2022-06-14131144055,11.97,100,2022-06-14131144055,0,1.303174
1030835247504000002,20838447141000019,2022-06-14,1,ruiding2,1,103,多策略,000703,1,2,11.97,100,2022-06-14131144055,11.97,100,2022-06-14131144055,0,1.303174
1030835247504000003,20838447141000031,2022-06-14,1,ruizeng8,1,103,多策略,000703,1,2,11.97,100,2022-06-14131144055,11.97,100,2022-06-14131144055,0,1.303174
1030835247504000004,20838447148000268,2022-06-14,1,ruifeng6,1,103,多策略,000703,1,2,11.97,400,2022-06-14131144056,11.97,400,2022-06-14131144056,0,5.212696
1030835247504000005,20838447148000130,2022-06-14,1,ruifeng6,1,103,多策略,000881,1,2,8.49,100,2022-06-14131144058,8.49,100,2022-06-14131144058,0,0.924306
1030835247504000022,20838447141000014,2022-06-14,2,ruizeng8,1,103,多策略,601808,1,2,15.7,100,2022-06-14131144130,15.7,100,2022-06-14131144130,0,1.709259
1030835247511000015,20838447148000260,2022-06-14,2,ruifeng6,1,103,多策略,601155,1,2,23.64,100,2022-06-14131151113,23.64,100,2022-06-14131151113,0,2.573687
1030835247514000000,20838447141000016,2022-06-14,1,ruiyan1,1,103,多策略,000750,1,2,3.56,100,2022-06-14131154057,3.56,100,2022-06-14131154057,0,0.387577
1030835247514000001,20838447148000254,2022-06-14,1,ruizeng8,1,103,多策略,000750,1,2,3.56,100,2022-06-14131154057,3.56,100,2022-06-14131154057,0,0.387577
1030835247514000002,20838447148000257,2022-06-14,1,ruifeng6,1,103,多策略,000750,1,2,3.56,300,2022-06-14131154057,3.56,300,2022-06-14131154057,0,1.162732
1030835247515000015,20838447148000261,2022-06-14,2,ruifeng6,1,103,多策略,600497,1,2,5.63,100,2022-06-14131155105,5.63,100,2022-06-14131155105,0,0.612938
1030835247515000016,20838447148000263,2022-06-14,2,ruizeng8,1,103,多策略,600497,1,2,5.63,100,2022-06-14131155105,5.63,100,2022-06-14131155105,0,0.612938
1030835247515000017,20838447148000124,2022-06-14,2,ruifeng6,1,103,多策略,600673,1,2,8.39,100,2022-06-14131155107,8.39,100,2022-06-14131155107,0,0.913419
1030835247515000018,20838447148000126,2022-06-14,2,ruizeng8,1,103,多策略,600673,1,2,8.39,100,2022-06-14131155108,8.39,100,2022-06-14131155108,0,0.913419
1030835247519000003,20838447141000021,2022-06-14,1,ruiyan1,1,103,多策略,002249,1,2,5.8,100,2022-06-14131159065,5.8,100,2022-06-14131159065,0,0.631446
1030835247519000004,20838447148000127,2022-06-14,1,ruifeng6,1,103,多策略,002249,1,2,5.8,200,2022-06-14131159065,5.8,200,2022-06-14131159065,0,1.262892
1030835247598000000,20838447148000044,2022-06-14,1,ruifeng6,1,103,多策略,000035,1,1,5.14,100,2022-06-14131318062,5.14,100,2022-06-14131318062,0,0.045592
1030835247610000001,20838447141000023,2022-06-14,1,ruiyan1,1,103,多策略,000536,1,1,1.93,100,2022-06-14131330078,1.93,100,2022-06-14131330078,0,0.017119
1030835247610000002,20838447141000029,2022-06-14,1,ruiding2,1,103,多策略,000536,1,1,1.93,100,2022-06-14131330078,1.93,100,2022-06-14131330078,0,0.017119
1030835247610000003,20838447148000129,2022-06-14,1,ruifeng6,1,103,多策略,000536,1,1,1.93,400,2022-06-14131330078,1.93,400,2022-06-14131330078,0,0.068476
1030835247610000004,20838447148000131,2022-06-14,1,ruizeng8,1,103,多策略,000536,1,1,1.93,100,2022-06-14131330078,1.93,100,2022-06-14131330078,0,0.017119
1030835247640000000,20838447141000013,2022-06-14,1,ruiyan1,1,103,多策略,000783,1,2,5.8,100,2022-06-14131400069,5.8,100,2022-06-14131400069,0,0.631446
1030835247640000001,20838447141000022,2022-06-14,1,ruiding2,1,103,多策略,000783,1,2,5.8,100,2022-06-14131400069,5.8,100,2022-06-14131400069,0,0.631446
1030835247649000004,20838447148000123,2022-06-14,2,ruifeng6,1,103,多策略,601965,1,2,15.0,100,2022-06-14131409126,0.0,0,2022-06-14131409126,0,0.0
1030835247649000005,20838447148000125,2022-06-14,2,ruizeng8,1,103,多策略,601965,1,2,15.0,100,2022-06-14131409126,0.0,0,2022-06-14131409126,0,0.0
1030835247671000000,20838447148000123,2022-06-14,2,ruifeng6,1,103,多策略,601965,1,2,15.0,100,2022-06-14131431123,15.0,100,2022-06-14131431123,0,1.63305
1030835247671000001,20838447148000125,2022-06-14,2,ruizeng8,1,103,多策略,601965,1,2,15.0,100,2022-06-14131431123,15.0,100,2022-06-14131431123,0,1.63305
1030835247702000002,20838447141000048,2022-06-14,2,ruiyan1,1,103,多策略,600050,1,2,3.42,100,2022-06-14131502110,3.42,100,2022-06-14131502110,0,0.372335
1030835247702000003,20838447141000055,2022-06-14,2,ruiding2,1,103,多策略,600050,1,2,3.42,100,2022-06-14131502110,3.42,100,2022-06-14131502110,0,0.372335
1030835247703000000,20838447148000275,2022-06-14,1,ruifeng6,1,103,多策略,000783,1,2,5.8,300,2022-06-14131503071,5.8,300,2022-06-14131503071,0,1.894338
1030835247708000016,20838447148000253,2022-06-14,2,ruizeng8,1,103,多策略,600050,1,2,3.42,100,2022-06-14131508113,3.42,100,2022-06-14131508113,0,0.372335
1030835247708000017,20838447148000256,2022-06-14,2,ruifeng6,1,103,多策略,600050,1,2,3.42,100,2022-06-14131508113,3.42,100,2022-06-14131508113,0,0.372335
1030835252152000000,20838434203000086,2022-06-14,2,ruiyan1,1,103,多策略,601901,1,2,7.05,2400,2022-06-14142912195,0.0,0,2022-06-14142912195,0,0.0
1030835252152000001,20838434203000162,2022-06-14,2,ruifeng6,1,103,多策略,601901,1,2,7.05,12200,2022-06-14142912195,0.0,0,2022-06-14142912195,0,0.0
1030835252152000002,20838434204000046,2022-06-14,2,ruiding2,1,103,多策略,601901,1,2,7.05,3700,2022-06-14142912195,0.0,0,2022-06-14142912195,0,0.0
1030835252152000003,20838434205000082,2022-06-14,2,ruizeng8,1,103,多策略,601901,1,2,7.05,4700,2022-06-14142912195,0.0,0,2022-06-14142912195,0,0.0
