算法子单编号,算法母单编号,交易日期,市场类别,资金账户名称,算法类型,算法实例,算法供应商,证券代码,委托类型,买卖方向,委托价格,委托数量,委托时间,成交价格,成交数量,委托时间,委托状态,手续费
2518336966587512832,20875132397000071,202369,2,yytz_888867600047,0,103,多策略,600845,1,2,44.85,300,202369101046627,0.0,0,202369101046627,0,0.0
2519160981833054208,20875132397000020,202369,1,yytz_888867600047,0,103,多策略,002238,1,2,7.48,1000,202369101058619,7.48,1000,202369101058619,0,8.068676
2519298695664433152,20875132397000071,202369,2,yytz_888867600047,0,103,多策略,600845,1,2,44.78,300,202369101100622,44.8,300,202369101100622,0,14.497728
2519367346421692416,20875132397000047,202369,1,yytz_888867600047,0,103,多策略,300345,1,2,9.48,3400,202369101101622,9.48,3400,202369101101622,0,34.768658
2519505266411501568,20875132397000056,202369,1,yytz_888867600047,0,103,多策略,301102,1,2,35.51,200,202369101103628,35.545,200,202369101103628,0,7.668478
2519505472569931776,20875132397000114,202369,2,yytz_888867600047,0,103,多策略,688299,1,2,15.23,505,202369101103631,15.23,505,202369101103631,0,8.296444
2519574123327191040,20875132397000115,202369,2,yytz_888867600047,0,103,多策略,688357,1,2,62.01,200,202369101104631,62.01,200,202369101104631,0,13.378037
2519642155609159680,20875132397000038,202369,1,yytz_888867600047,0,103,多策略,002905,1,2,10.55,700,202369101105620,10.55,700,202369101105620,0,7.9662
2519917514552440833,20875132397000068,202369,2,yytz_888867600047,0,103,多策略,600728,1,2,7.39,1100,202369101109627,7.39,1100,202369101109627,0,8.768752
2520604709319800832,20875132397000079,202369,2,yytz_888867600047,0,103,多策略,601519,1,2,7.23,3500,202369101119627,7.23,3500,202369101119627,0,27.296504
2521085814376429568,20875132397000109,202369,2,yytz_888867600047,0,103,多策略,688148,1,2,10.93,1074,202369101126628,10.93,1074,202369101126628,0,12.662665
2521222634854610944,20875132397000012,202369,1,yytz_888867600047,0,103,多策略,000921,1,2,24.77,700,202369101128620,24.77,700,202369101128620,0,18.703579
2521223390768855040,20875132397000085,202369,2,yytz_888867600047,0,103,多策略,603032,1,2,45.21,200,202369101128630,45.21,200,202369101128630,0,9.753605
2521497581481031680,20875132397000005,202369,1,yytz_888867600047,0,103,多策略,000415,1,2,2.22,3400,202369101132620,2.22,3400,202369101132620,0,8.142028
2522528304912594944,20875132397000027,202369,1,yytz_888867600047,0,103,多策略,002541,1,2,29.29,1300,202369101147619,29.29,1000,202369101147619,0,31.595123
2522871833576798208,20875132397000007,202369,1,yytz_888867600047,0,103,多策略,000528,1,2,7.74,5900,202369101152619,7.74,5900,202369101152619,0,49.259914
2522872039735228416,20875132397000024,202369,1,yytz_888867600047,0,103,多策略,002402,1,2,15.54,600,202369101152621,15.54,600,202369101152621,0,10.057799
2523009478688700416,20875132397000097,202369,2,yytz_888867600047,0,103,多策略,603899,1,2,42.27,200,202369101154621,42.27,200,202369101154621,0,9.11933
2523284837631981568,20875132397000108,202369,2,yytz_888867600047,0,103,多策略,688133,1,1,102.2,213,202369101158628,102.2,213,202369101158628,0,1.713189
2523284837631981569,20875132397000064,202369,2,yytz_888867600047,0,103,多策略,600292,1,2,5.75,2600,202369101158628,5.75,2600,202369101158628,0,16.126565
2523421658110162944,20875132397000011,202369,1,yytz_888867600047,0,103,多策略,000750,1,2,3.41,2400,202369101200619,3.41,2400,202369101200619,0,8.828081
2523421864268593152,20875132397000043,202369,1,yytz_888867600047,0,103,多策略,003816,1,2,3.07,2700,202369101200622,0.0,0,202369101200622,0,0.0
2523421864268593153,20875132397000039,202369,1,yytz_888867600047,0,103,多策略,002929,1,2,41.04,300,202369101200622,41.04,300,202369101200622,0,13.280954
2523421932988069888,20875132397000061,202369,2,yytz_888867600047,0,103,多策略,600170,1,2,2.74,3100,202369101200623,2.74,3100,202369101200623,0,9.162478
2523422139146500096,20875132397000079,202369,2,yytz_888867600047,0,103,多策略,601519,1,2,7.23,1200,202369101200626,7.23,1200,202369101200626,0,9.358801
2523422207865976832,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.21,400,202369101200627,4.21,400,202369101200627,0,1.816531
2523490927342712832,20875132397000109,202369,2,yytz_888867600047,0,103,多策略,688148,1,2,10.93,1622,202369101201628,10.93,1622,202369101201628,0,19.12369
2523765736530180096,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.21,100,202369101205626,4.21,100,202369101205626,0,0.454133
2524178190829549568,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.21,200,202369101211628,4.21,200,202369101211628,0,0.908265
2524521444615845888,20875132397000044,202369,1,yytz_888867600047,0,103,多策略,300051,1,2,10.86,700,202369101216623,10.86,700,202369101216623,0,8.200277
2525277496298895362,20875132397000121,202369,2,yytz_888867600047,0,103,多策略,688599,1,2,35.88,219,202369101227625,35.88,219,202369101227625,0,8.476123
2525346147056154624,20875132397000089,202369,2,yytz_888867600047,0,103,多策略,603289,1,2,9.72,3300,202369101228624,9.72,3300,202369101228624,0,34.600381
2525551893169502208,20875132397000057,202369,1,yytz_888867600047,0,103,多策略,301208,1,2,59.16,200,202369101231619,59.16,200,202369101231619,0,12.763178
2525552168047409152,20875132397000059,202369,1,yytz_888867600047,0,103,多策略,301319,1,2,51.28,300,202369101231622,51.28,200,202369101231622,0,11.063147
2525758189038663680,20875132397000034,202369,1,yytz_888867600047,0,103,多策略,002739,1,2,12.38,600,202369101234620,12.38,600,202369101234620,0,8.012584
2525964691066255360,20875132397000119,202369,2,yytz_888867600047,0,103,多策略,688551,1,2,61.84,200,202369101237625,0.0,0,202369101237625,0,0.0
2528232021481682944,20875132397000091,202369,2,yytz_888867600047,0,103,多策略,603466,1,2,15.6,800,202369101310619,15.6,800,202369101310619,0,13.462176
2528713195257788416,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.2,1300,202369101317621,4.2,1300,202369101317621,0,5.889702
2529056930080421888,20875132397000113,202369,2,yytz_888867600047,0,103,多策略,688261,1,2,166.01,266,202369101322624,166.01,202,202369101322624,0,36.173147
2530362325260498944,20875132397000046,202369,1,yytz_888867600047,0,103,多策略,300226,1,2,36.44,200,202369101341620,36.44,200,202369101341620,0,7.861566
2530568552410183680,20875132397000074,202369,2,yytz_888867600047,0,103,多策略,601021,1,2,55.74,300,202369101344620,0.0,0,202369101344620,0,0.0
2530637340606396416,20875132397000048,202369,1,yytz_888867600047,0,103,多策略,300553,1,2,47.22,600,202369101345621,0.0,0,202369101345621,0,0.0
2530980937990076416,20875132397000048,202369,1,yytz_888867600047,0,103,多策略,300553,1,2,47.2,100,202369101350621,47.2,100,202369101350621,0,5.091464
2531187096420284416,20875132397000048,202369,1,yytz_888867600047,0,103,多策略,300553,1,2,47.2,200,202369101353622,0.0,0,202369101353622,0,0.0
2531324329215326208,20875132397000017,202369,1,yytz_888867600047,0,103,多策略,002212,1,2,10.62,800,202369101355618,10.62,800,202369101355618,0,9.164635
2531324397934802944,20875132397000063,202369,2,yytz_888867600047,0,103,多策略,600258,1,2,19.98,800,202369101355619,19.98,800,202369101355619,0,17.241941
2531530625084487682,20875132397000122,202369,2,yytz_888867600047,0,103,多策略,688689,1,2,25.19,433,202369101358621,25.19,433,202369101358621,0,11.765672
2531599413280700418,20875132397000048,202369,1,yytz_888867600047,0,103,多策略,300553,1,2,47.16,600,202369101359622,0.0,0,202369101359622,0,0.0
2531599550719653888,20875132397000059,202369,1,yytz_888867600047,0,103,多策略,301319,1,2,51.28,100,202369101359623,51.28,100,202369101359623,0,5.531574
2532423840843102208,20875132397000024,202369,1,yytz_888867600047,0,103,多策略,002402,1,2,15.53,500,202369101411619,15.53,500,202369101411619,0,8.376106
2532423978282055680,20875132397000083,202369,2,yytz_888867600047,0,103,多策略,601888,1,2,117.66,100,202369101411620,117.66,100,202369101411620,0,12.691984
2532492766478268416,20875132397000107,202369,2,yytz_888867600047,0,103,多策略,688100,1,2,29.29,263,202369101412623,29.29,263,202369101412623,0,8.309517
2532561417235527680,20875132397000038,202369,1,yytz_888867600047,0,103,多策略,002905,1,2,10.55,800,202369101413620,10.55,800,202369101413620,0,9.104228
2532561623393957888,20875132397000068,202369,2,yytz_888867600047,0,103,多策略,600728,1,2,7.37,1100,202369101413623,7.37,1100,202369101413623,0,8.745021
2532561623393957889,20875132397000056,202369,1,yytz_888867600047,0,103,多策略,301102,1,2,35.55,300,202369101413623,35.56,300,202369101413623,0,11.507572
2532973665376466944,20875132397000016,202369,1,yytz_888867600047,0,103,多策略,002187,1,2,6.85,6600,202369101419620,6.85,6600,202369101419620,0,48.768027
2533042316133726208,20875132397000012,202369,1,yytz_888867600047,0,103,多策略,000921,1,2,24.76,400,202369101420619,24.76,400,202369101420619,0,10.683445
2533042316133726209,20875132397000013,202369,1,yytz_888867600047,0,103,多策略,002025,1,2,55.85,200,202369101420619,55.85,200,202369101420619,0,12.049079
2533385913517406208,20875132397000027,202369,1,yytz_888867600047,0,103,多策略,002541,1,2,29.28,700,202369101425619,29.28,700,202369101425619,0,22.109035
2534897742005598213,20875132397000041,202369,1,yytz_888867600047,0,103,多策略,002990,1,2,38.47,200,202369101447619,38.48,200,202369101447619,0,8.301675
2535791095203166212,20875132397000011,202369,1,yytz_888867600047,0,103,多策略,000750,1,2,3.41,2400,202369101500618,3.41,2400,202369101500618,0,8.828081
2535791163922642944,20875132397000061,202369,2,yytz_888867600047,0,103,多策略,600170,1,2,2.75,3100,202369101500620,0.0,0,202369101500620,0,0.0
2535791163922642945,20875132397000043,202369,1,yytz_888867600047,0,103,多策略,003816,1,2,3.07,2700,202369101500620,0.0,0,202369101500620,0,0.0
2536066179268540416,20875132397000059,202369,1,yytz_888867600047,0,103,多策略,301319,1,2,51.23,200,202369101504621,51.23,100,202369101504621,0,5.52618
2536134761306322945,20875132397000044,202369,1,yytz_888867600047,0,103,多策略,300051,1,2,10.85,700,202369101505620,10.85,700,202369101505620,0,8.192726
2536890675550418945,20875132397000057,202369,1,yytz_888867600047,0,103,多策略,301208,1,2,59.13,100,202369101516619,59.13,100,202369101516619,0,6.378353
2537234891409389568,20875132397000077,202369,2,yytz_888867600047,0,103,多策略,601319,1,2,6.23,3600,202369101521628,6.23,3600,202369101521628,0,24.193084
2537234960128866304,20875132397000071,202369,2,yytz_888867600047,0,103,多策略,600845,1,2,44.69,200,202369101521629,0.0,0,202369101521629,0,0.0
2537235097567819776,20875132397000085,202369,2,yytz_888867600047,0,103,多策略,603032,1,2,45.44,100,202369101521631,45.44,100,202369101521631,0,4.901613
2537578351354116096,20875132397000059,202369,1,yytz_888867600047,0,103,多策略,301319,1,2,51.17,100,202369101526626,51.18,100,202369101526626,0,5.520787
2537647345708759040,20875132397000079,202369,2,yytz_888867600047,0,103,多策略,601519,1,2,7.22,1200,202369101527630,7.22,1200,202369101527630,0,9.345857
2537715309271250944,20875132397000012,202369,1,yytz_888867600047,0,103,多策略,000921,1,2,24.75,300,202369101528619,24.75,300,202369101528619,0,8.009348
2537715790307588096,20875132397000046,202369,1,yytz_888867600047,0,103,多策略,300226,1,2,36.31,300,202369101528626,36.31,300,202369101528626,0,11.750279
2537853572858443776,20875132397000114,202369,2,yytz_888867600047,0,103,多策略,688299,1,2,15.23,505,202369101530631,15.23,11,202369101530631,0,0.180715
2537990736934008832,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.2,1900,202369101532628,4.2,1900,202369101532628,0,8.608026
2538196757925263361,20875132397000071,202369,2,yytz_888867600047,0,103,多策略,600845,1,2,44.61,200,202369101535625,0.0,0,202369101535625,0,0.0
2538815027057457152,20875132397000060,202369,2,yytz_888867600047,0,103,多策略,600011,1,2,9.48,2500,202369101544622,9.48,2500,202369101544622,0,25.56519
2539296132114085888,20875132397000071,202369,2,yytz_888867600047,0,103,多策略,600845,1,2,44.6,200,202369101551623,0.0,0,202369101551623,0,0.0
2539433296189650944,20875132397000051,202369,1,yytz_888867600047,0,103,多策略,300855,1,2,33.49,600,202369101553620,0.0,0,202369101553620,0,0.0
2539433845945464832,20875132397000069,202369,2,yytz_888867600047,0,103,多策略,600803,1,2,19.1,800,202369101553627,19.1013,800,202369101553627,0,16.483658
2539571216179460096,20875132397000080,202369,2,yytz_888867600047,0,103,多策略,601600,1,2,5.62,4400,202369101555626,5.62,4400,202369101555626,0,26.674094
2539777168451237888,20875132397000063,202369,2,yytz_888867600047,0,103,多策略,600258,1,2,19.96,400,202369101558623,19.96,400,202369101558623,0,8.612341
2540189828909037568,20875132397000084,202369,2,yytz_888867600047,0,103,多策略,601958,1,2,10.91,1400,202369101604628,10.91,1400,202369101604628,0,16.476064
2540532807817426945,20875132397000005,202369,1,yytz_888867600047,0,103,多策略,000415,1,2,2.22,3400,202369101609620,2.22,3400,202369101609620,0,8.142028
2540533220134287360,20875132397000083,202369,2,yytz_888867600047,0,103,多策略,601888,1,2,117.74,100,202369101609625,117.74,100,202369101609625,0,12.700614
2540739447283972096,20875132397000052,202369,1,yytz_888867600047,0,103,多策略,300938,1,2,39.42,200,202369101612626,39.42,200,202369101612626,0,8.504471
2541357716416165888,20875132397000092,202369,2,yytz_888867600047,0,103,多策略,603501,1,1,94.02,100,202369101621624,0.0,0,202369101621624,0,0.0
2541495361528068096,20875132397000074,202369,2,yytz_888867600047,0,103,多策略,601021,1,2,55.57,500,202369101623626,0.0,0,202369101623626,0,0.0
2542388508567205888,20875132397000120,202369,2,yytz_888867600047,0,103,多策略,688588,1,2,16.11,299,202369101636623,16.11,299,202369101636623,0,5.195979
2542457090604988416,20875132397000071,202369,2,yytz_888867600047,0,103,多策略,600845,1,2,44.55,200,202369101637621,44.55,200,202369101637621,0,9.611217
2542800962866575360,20875132397000108,202369,2,yytz_888867600047,0,103,多策略,688133,1,1,102.83,235,202369101642626,102.811,235,202369101642626,0,1.901438
2543006915138353152,20875132397000039,202369,1,yytz_888867600047,0,103,多策略,002929,1,2,40.87,200,202369101645622,40.87,200,202369101645622,0,8.817294
2543075634615089155,20875132397000074,202369,2,yytz_888867600047,0,103,多策略,601021,1,2,55.56,500,202369101646623,55.56,500,202369101646623,0,29.966286
2543144147933394944,20875132397000008,202369,1,yytz_888867600047,0,103,多策略,000538,1,2,52.75,600,202369101647619,52.75,600,202369101647619,0,34.140855
2543281586886866944,20875132397000008,202369,1,yytz_888867600047,0,103,多策略,000538,1,2,52.74,600,202369101649620,52.74,600,202369101649620,0,34.134383
2543625459148453888,20875132397000091,202369,2,yytz_888867600047,0,103,多策略,603466,1,2,15.46,700,202369101654623,15.46,700,202369101654623,0,11.673691
2544037501130962945,20875132397000006,202369,1,yytz_888867600047,0,103,多策略,000507,1,2,5.7,4500,202369101700620,5.7,4500,202369101700620,0,27.668655
2544174871364958208,20875132397000053,202369,1,yytz_888867600047,0,103,多策略,301029,1,2,40.89,500,202369101702619,0.0,0,202369101702619,0,0.0
2544518606187591680,20875132397000107,202369,2,yytz_888867600047,0,103,多策略,688100,1,2,29.27,263,202369101707621,29.27,263,202369101707621,0,8.303843
2545549604497061888,20875132397000103,202369,2,yytz_888867600047,0,103,多策略,605336,1,2,16.73,1400,202369101722623,16.73,1400,202369101722623,0,25.265311
2545549604497061889,20875132397000068,202369,2,yytz_888867600047,0,103,多策略,600728,1,2,7.35,1100,202369101722623,7.35,1100,202369101722623,0,8.72129
2546099085433042944,20875132397000022,202369,1,yytz_888867600047,0,103,多策略,002337,1,2,5.24,7400,202369101730619,0.0,0,202369101730619,0,0.0
2546099497749903360,20875132397000114,202369,2,yytz_888867600047,0,103,多策略,688299,1,2,15.21,504,202369101730625,15.21,504,202369101730625,0,8.269142
2546236455667038209,20875132397000053,202369,1,yytz_888867600047,0,103,多策略,301029,1,2,40.79,200,202369101732619,0.0,0,202369101732619,0,0.0
2546442682816722944,20875132397000070,202369,2,yytz_888867600047,0,103,多策略,600829,1,2,7.15,5600,202369101735619,7.15,5600,202369101735619,0,43.191148
2546442820255676417,20875132397000102,202369,2,yytz_888867600047,0,103,多策略,605266,1,2,78.25,300,202369101735621,78.25,100,202369101735621,0,8.440828
2546511333573982208,20875132397000047,202369,1,yytz_888867600047,0,103,多策略,300345,1,2,9.47,3300,202369101736618,9.47,3300,202369101736618,0,33.710454
2546717492004190208,20875132397000024,202369,1,yytz_888867600047,0,103,多策略,002402,1,2,15.5,500,202369101739619,15.5,500,202369101739619,0,8.359925
2546717560723666944,20875132397000117,202369,2,yytz_888867600047,0,103,多策略,688519,1,2,23.1,1405,202369101739619,23.1,50,202369101739619,0,1.245899
2546855205835569152,20875132397000121,202369,2,yytz_888867600047,0,103,多策略,688599,1,2,36.05,438,202369101741623,36.05,438,202369101741623,0,17.032565
2546923925312305152,20875132397000049,202369,1,yytz_888867600047,0,103,多策略,300750,1,2,210.83,100,202369101742623,210.83,100,202369101742623,0,22.742232
2546923994031781888,20875132397000114,202369,2,yytz_888867600047,0,103,多策略,688299,1,2,15.2,494,202369101742623,15.2,494,202369101742623,0,8.099743
2547061364265777152,20875132397000048,202369,1,yytz_888867600047,0,103,多策略,300553,1,2,47.48,200,202369101744623,0.0,0,202369101744623,0,0.0
2547130289900943360,20875132397000078,202369,2,yytz_888867600047,0,103,多策略,601336,1,2,37.74,200,202369101745625,37.74,200,202369101745625,0,8.142028
2547198734499772416,20875132397000090,202369,2,yytz_888867600047,0,103,多策略,603367,1,2,15.79,300,202369101746622,15.79,300,202369101746622,0,5.109802
2547267591415461888,20875132397000058,202369,1,yytz_888867600047,0,103,多策略,301239,1,2,123.32,200,202369101747623,0.0,0,202369101747623,0,0.0
2547267660134938624,20875132397000055,202369,1,yytz_888867600047,0,103,多策略,301087,1,2,49.36,800,202369101747624,49.36,800,202369101747624,0,42.595706
2547404755491026944,20875132397000027,202369,1,yytz_888867600047,0,103,多策略,002541,1,2,29.36,500,202369101749619,29.36,500,202369101749619,0,15.835316
2547473681126193152,20875132397000048,202369,1,yytz_888867600047,0,103,多策略,300553,1,2,47.46,300,202369101750627,47.46,100,202369101750627,0,5.11951
2547679564678494208,20875132397000037,202369,1,yytz_888867600047,0,103,多策略,002859,1,2,25.85,300,202369101753619,25.85,100,202369101753619,0,2.788439
2547817072351442944,20875132397000033,202369,1,yytz_888867600047,0,103,多策略,002732,1,2,22.18,800,202369101755619,22.18,500,202369101755619,0,11.962783
2547817209790396416,20875132397000048,202369,1,yytz_888867600047,0,103,多策略,300553,1,2,47.47,300,202369101755621,0.0,0,202369101755621,0,0.0
2548160669735122944,20875132397000011,202369,1,yytz_888867600047,0,103,多策略,000750,1,2,3.41,2400,202369101800619,0.0,0,202369101800619,0,0.0
2548160669735122945,20875132397000043,202369,1,yytz_888867600047,0,103,多策略,003816,1,2,3.07,2700,202369101800619,0.0,0,202369101800619,0,0.0
2548160807174076416,20875132397000061,202369,2,yytz_888867600047,0,103,多策略,600170,1,2,2.75,3100,202369101800621,0.0,0,202369101800621,0,0.0
2548161013332506624,20875132397000079,202369,2,yytz_888867600047,0,103,多策略,601519,1,2,7.23,1200,202369101800624,7.23,1200,202369101800624,0,9.358801
2548298246127548416,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.21,500,202369101802621,4.21,500,202369101802621,0,2.270664
2548367034323761152,20875132397000100,202369,2,yytz_888867600047,0,103,多策略,605123,1,2,97.32,200,202369101803623,97.32,200,202369101803623,0,20.995817
2548435547642066944,20875132397000081,202369,2,yytz_888867600047,0,103,多策略,601728,1,2,6.17,500,202369101804619,6.17,500,202369101804619,0,3.32779
2548573055315015680,20875132397000039,202369,1,yytz_888867600047,0,103,多策略,002929,1,2,40.82,200,202369101806621,0.0,0,202369101806621,0,0.0
2548779145025746944,20875132397000057,202369,1,yytz_888867600047,0,103,多策略,301208,1,2,59.07,100,202369101809619,0.0,0,202369101809619,0,0.0
2548916858857125888,20875132397000122,202369,2,yytz_888867600047,0,103,多策略,688689,1,2,25.06,317,202369101811624,25.06,200,202369101811624,0,5.406444
2549054366530074624,20875132397000124,202369,2,yytz_888867600047,0,103,多策略,688722,1,2,16.96,1748,202369101813624,16.96,1748,202369101813624,0,31.979226
2549191805483546624,20875132397000099,202369,2,yytz_888867600047,0,103,多策略,605077,1,2,25.82,1200,202369101815624,25.82,1200,202369101815624,0,33.422441
2549328900839634944,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.21,100,202369101817620,4.21,100,202369101817620,0,0.454133
2549397551596894208,20875132397000042,202369,1,yytz_888867600047,0,103,多策略,003006,1,2,17.02,1000,202369101818619,0.0,0,202369101818619,0,0.0
2549397757755324417,20875132397000097,202369,2,yytz_888867600047,0,103,多策略,603899,1,2,42.41,300,202369101818621,42.41,300,202369101818621,0,13.7243
2549466545951537152,20875132397000035,202369,1,yytz_888867600047,0,103,多策略,002745,1,2,8.85,2700,202369101819622,8.85,2700,202369101819622,0,25.775537
2549535059269842944,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.21,500,202369101820619,4.21,500,202369101820619,0,2.270664
2549535127989319680,20875132397000028,202369,1,yytz_888867600047,0,103,多策略,002588,1,2,6.08,5100,202369101820621,6.08,5100,202369101820621,0,33.44833
2549672498223314944,20875132397000033,202369,1,yytz_888867600047,0,103,多策略,002732,1,2,22.17,500,202369101822619,22.17,500,202369101822619,0,11.957389
2549741217700050944,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.21,900,202369101823620,4.21,900,202369101823620,0,4.087194
2549809937176786944,20875132397000009,202369,1,yytz_888867600047,0,103,多策略,000683,1,2,6.59,2300,202369101824620,6.59,2300,202369101824620,0,16.349856
2550016026887518208,20875132397000042,202369,1,yytz_888867600047,0,103,多策略,003006,1,2,17.01,800,202369101827619,0.0,0,202369101827619,0,0.0
2550084815083730944,20875132397000057,202369,1,yytz_888867600047,0,103,多策略,301208,1,2,59.05,100,202369101828619,59.06,100,202369101828619,0,6.370802
2550153809438373888,20875132397000104,202369,2,yytz_888867600047,0,103,多策略,605377,1,2,19.8,700,202369101829624,19.8,700,202369101829624,0,14.950782
2550222254037202944,20875132397000030,202369,1,yytz_888867600047,0,103,多策略,002651,1,2,6.94,4400,202369101830619,6.94,4400,202369101830619,0,32.939183
2550497131944146944,20875132397000062,202369,2,yytz_888867600047,0,103,多策略,600197,1,2,26.89,1100,202369101834619,26.89,1100,202369101834619,0,31.906867
2550497131944146945,20875132397000053,202369,1,yytz_888867600047,0,103,多策略,301029,1,2,40.68,500,202369101834619,40.68,500,202369101834619,0,21.940758
2550497544261007360,20875132397000115,202369,2,yytz_888867600047,0,103,多策略,688357,1,2,62.17,304,202369101834625,0.0,0,202369101834625,0,0.0
2550565851420882944,20875132397000052,202369,1,yytz_888867600047,0,103,多策略,300938,1,2,39.39,200,202369101835619,39.39,200,202369101835619,0,8.497999
2550566126298789888,20875132397000088,202369,2,yytz_888867600047,0,103,多策略,603209,1,2,30.06,800,202369101835623,30.06,800,202369101835623,0,25.940578
2550703221654878208,20875132397000021,202369,1,yytz_888867600047,0,103,多策略,002283,1,2,5.8,8700,202369101837618,5.8,8700,202369101837618,0,54.431202
2550703496532785152,20875132397000026,202369,1,yytz_888867600047,0,103,多策略,002448,1,2,6.54,4900,202369101837622,6.54,4900,202369101837622,0,34.56802
2550840729327826944,20875132397000090,202369,2,yytz_888867600047,0,103,多策略,603367,1,2,15.78,800,202369101839619,15.78,800,202369101839619,0,13.617509
2550840798047303680,20875132397000062,202369,2,yytz_888867600047,0,103,多策略,600197,1,2,26.88,300,202369101839620,26.88,300,202369101839620,0,8.698637
2550840798047303681,20875132397000008,202369,1,yytz_888867600047,0,103,多策略,000538,1,2,52.7,300,202369101839620,52.7,300,202369101839620,0,17.054247
2550909448804562944,20875132397000074,202369,2,yytz_888867600047,0,103,多策略,601021,1,2,55.57,200,202369101840619,0.0,0,202369101840619,0,0.0
2551115538515294208,20875132397000024,202369,1,yytz_888867600047,0,103,多策略,002402,1,2,15.48,500,202369101843619,15.48,500,202369101843619,0,8.349138
2551115675954247680,20875132397000023,202369,1,yytz_888867600047,0,103,多策略,002388,1,2,6.72,3500,202369101843620,6.72,3500,202369101843620,0,25.371024
2551253183627196416,20875132397000063,202369,2,yytz_888867600047,0,103,多策略,600258,1,2,19.94,400,202369101845621,19.94,400,202369101845621,0,8.603711
2551459616935311360,20875132397000085,202369,2,yytz_888867600047,0,103,多策略,603032,1,2,45.35,200,202369101848626,45.35,200,202369101848626,0,9.783809
2552696498797082624,20875132397000119,202369,2,yytz_888867600047,0,103,多策略,688551,1,2,61.78,605,202369101906624,61.78,200,202369101906624,0,13.328417
2553039683863902208,20875132397000117,202369,2,yytz_888867600047,0,103,多策略,688519,1,2,23.09,676,202369101911619,0.0,0,202369101911619,0,0.0
2553108540779591680,20875132397000117,202369,2,yytz_888867600047,0,103,多策略,688519,1,2,23.08,679,202369101912620,0.0,0,202369101912620,0,0.0
2553589851994650624,20875132397000115,202369,2,yytz_888867600047,0,103,多策略,688357,1,2,62.17,304,202369101919625,62.17,304,202369101919625,0,20.387085
2553726947350738944,20875132397000074,202369,2,yytz_888867600047,0,103,多策略,601021,1,2,55.5,200,202369101921619,0.0,0,202369101921619,0,0.0
2553726947350738945,20875132397000124,202369,2,yytz_888867600047,0,103,多策略,688722,1,2,16.95,3266,202369101921619,16.95,722,202369101921619,0,13.201023
2554208052407367681,20875132397000117,202369,2,yytz_888867600047,0,103,多策略,688519,1,2,23.07,200,202369101928620,23.07,200,202369101928620,0,4.977122
2554208327285274624,20875132397000118,202369,2,yytz_888867600047,0,103,多策略,688526,1,2,22.52,1324,202369101928625,22.52,1050,202369101928625,0,25.50694
2554345560080316416,20875132397000025,202369,1,yytz_888867600047,0,103,多策略,002422,1,2,29.99,1300,202369101930621,29.99,1300,202369101930621,0,42.055277
2555239050716837888,20875132397000072,202369,2,yytz_888867600047,0,103,多策略,600885,1,2,28.82,700,202369101943624,28.82,700,202369101943624,0,21.761694
2555307495315666944,20875132397000074,202369,2,yytz_888867600047,0,103,多策略,601021,1,2,55.5,200,202369101944619,55.5,200,202369101944619,0,11.97357
2555582304503134212,20875132397000014,202369,1,yytz_888867600047,0,103,多策略,002038,1,2,9.74,6000,202369101948619,9.74,6000,202369101948619,0,63.039228
2555720087053989888,20875132397000119,202369,2,yytz_888867600047,0,103,多策略,688551,1,2,61.7,405,202369101950623,61.7,405,202369101950623,0,26.955095
2555788806530725888,20875132397000106,202369,2,yytz_888867600047,0,103,多策略,688029,1,2,83.83,420,202369101951623,83.83,420,202369101951623,0,37.979517
2555925901886814208,20875132397000042,202369,1,yytz_888867600047,0,103,多策略,003006,1,2,16.96,1600,202369101953619,16.96,1500,202369101953619,0,27.442128
2555926039325767680,20875132397000051,202369,1,yytz_888867600047,0,103,多策略,300855,1,2,33.35,900,202369101953620,33.35,900,202369101953620,0,32.377181
2555994758802503680,20875132397000097,202369,2,yytz_888867600047,0,103,多策略,603899,1,2,42.34,300,202369101954620,42.34,300,202369101954620,0,13.701647
2556132060317022211,20875132397000031,202369,1,yytz_888867600047,0,103,多策略,002664,1,2,12.94,2000,202369101956619,12.94,2000,202369101956619,0,27.916756
2556200779793758208,20875132397000010,202369,1,yytz_888867600047,0,103,多策略,000739,1,2,18.03,2100,202369101957618,18.03,2100,202369101957618,0,40.842818
2556201123391141888,20875132397000065,202369,2,yytz_888867600047,0,103,多策略,600351,1,2,6.77,4400,202369101957623,6.77,4400,202369101957623,0,32.132316
2556338562344613888,20875132397000123,202369,2,yytz_888867600047,0,103,多策略,688718,1,2,16.52,247,202369101959623,16.52,247,202369101959623,0,4.401571
2556407006943442944,20875132397000111,202369,2,yytz_888867600047,0,103,多策略,688223,1,2,11.76,3741,202369102000619,11.7607,3741,202369102000619,0,47.459325
