算法子单编号,算法母单编号,交易日期,市场类别,资金账户名称,算法类型,算法实例,算法供应商,证券代码,委托类型,买卖方向,委托价格,委托数量,委托时间,成交价格,成交数量,委托时间,委托状态,手续费
6600541346340000000,6880541327370010900,20230615,1,202304181002,1,103,多策略,300485,1,1,10.1,1900,20230615093714,10.1,1900,20230615093714,4,1.51
6600541346370000000,6880541327370012100,20230615,2,202304181002,1,103,多策略,600217,1,1,4.72,800,20230615093717,0.0,0,20230615093717,5,0.0
6600541346500000000,6880541327110000300,20230615,1,202305181001,1,103,多策略,000601,1,2,4.18,1800,20230615093730,4.18,1800,20230615093730,4,8.12
6600541346590000000,6880541327110007100,20230615,2,202305181001,1,103,多策略,603601,1,2,4.25,1900,20230615093739,4.25,1900,20230615093739,4,8.71
6600541346610000000,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.54,800,20230615093741,0.0,0,20230615093741,5,0.0
6600541346670000000,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.54,500,20230615093747,0.0,0,20230615093747,5,0.0
6600541346730000000,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.54,300,20230615093753,0.0,0,20230615093753,5,0.0
6600541346820000000,6880541327370012500,20230615,2,202304181002,1,103,多策略,600508,1,1,14.32,1000,20230615093802,14.32,1000,20230615093802,4,1.13
6600541346820000100,6880541327110009700,20230615,1,202305181001,1,103,多策略,002733,1,1,15.8,3300,20230615093802,15.8,3300,20230615093802,4,4.1
6600541346900000000,6880541327110005300,20230615,2,202305181001,1,103,多策略,601777,1,2,3.52,2200,20230615093810,3.52,2200,20230615093810,4,8.35
6600541346900000100,6880541327370013300,20230615,2,202304181002,1,103,多策略,600643,1,1,5.01,14200,20230615093810,5.02,14200,20230615093810,4,5.61
6600541346930000000,6880541327370010300,20230615,1,202304181002,1,103,多策略,002948,1,1,3.35,2900,20230615093813,3.35,2900,20230615093813,4,0.76
6600541346930000100,6880541327370013900,20230615,2,202304181002,1,103,多策略,600908,1,1,5.47,13100,20230615093813,5.47,13100,20230615093813,4,5.64
6600541346940000000,6880541327110011100,20230615,1,202305181001,1,103,多策略,002948,1,1,3.35,7100,20230615093814,3.35,7100,20230615093814,4,1.87
6600541346960000000,6880541327370010300,20230615,1,202304181002,1,103,多策略,002948,1,1,3.35,9500,20230615093816,3.35,9500,20230615093816,4,2.5
6600541346980000000,6880541327370009100,20230615,1,202304181002,1,103,多策略,002573,1,1,5.43,13100,20230615093818,5.43,13100,20230615093818,4,5.6
6600541347000000000,6880541327370012300,20230615,2,202304181002,1,103,多策略,600621,1,1,10.81,3000,20230615093820,10.81,3000,20230615093820,4,2.55
6600541347000000100,6880541327370007700,20230615,1,202304181002,1,103,多策略,000582,1,1,7.88,9100,20230615093820,7.88,9100,20230615093820,4,5.64
6600541347000000200,6880541327370010500,20230615,1,202304181002,1,103,多策略,300409,1,1,12.16,2600,20230615093820,12.16,2600,20230615093820,4,2.49
6600541347180000000,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.55,800,20230615093838,4.55,800,20230615093838,4,0.29
6600541347330000000,6880541327370001700,20230615,1,202304181002,1,103,多策略,002088,1,2,18.39,1100,20230615093853,0.0,0,20230615093853,5,0.0
6600541347480000000,6880541327370012500,20230615,2,202304181002,1,103,多策略,600508,1,1,14.33,5700,20230615093908,14.33,5700,20230615093908,4,6.43
6600541347510000000,6880541327370011500,20230615,2,202304181002,1,103,多策略,600120,1,1,3.88,5000,20230615093911,3.88,5000,20230615093911,4,1.53
6600541347530000000,6880541327110004100,20230615,2,202305181001,1,103,多策略,600578,1,2,3.6,800,20230615093913,3.6,800,20230615093913,4,3.11
6600541347540000000,6880541327370002700,20230615,1,202304181002,1,103,多策略,002695,1,2,11.18,2900,20230615093914,11.18,2900,20230615093914,4,34.97
6600541347540000100,6880541327110008300,20230615,1,202305181001,1,103,多策略,000718,1,1,2.89,2400,20230615093914,2.89,2400,20230615093914,4,0.55
6600541347540000200,6880541327370008300,20230615,1,202304181002,1,103,多策略,000718,1,1,2.89,3100,20230615093914,2.89,3100,20230615093914,4,0.7
6600541347540000300,6880541327370007500,20230615,2,202304181002,1,103,多策略,605376,1,2,30.3,400,20230615093914,30.32,400,20230615093914,4,13.08
6600541347560000000,6880541327110004100,20230615,2,202305181001,1,103,多策略,600578,1,2,3.6,200,20230615093916,3.6,200,20230615093916,4,0.78
6600541347640000000,6880541327370014700,20230615,2,202304181002,1,103,多策略,601200,1,1,9.38,9100,20230615093924,9.38,9100,20230615093924,4,6.72
6600541347650000000,6880541327370008500,20230615,1,202304181002,1,103,多策略,002034,1,1,15.57,3400,20230615093925,15.57,3400,20230615093925,4,4.17
6600541347660000000,6880541327370013700,20230615,2,202304181002,1,103,多策略,600874,1,1,5.84,12200,20230615093926,5.84,12200,20230615093926,4,5.61
6600541347720000000,6880541327110011500,20230615,2,202305181001,1,103,多策略,600120,1,1,3.88,700,20230615093932,3.88,700,20230615093932,4,0.21
6600541347780000000,6880541327110004100,20230615,2,202305181001,1,103,多策略,600578,1,2,3.6,1500,20230615093938,3.6,1500,20230615093938,4,5.82
6600541347810000000,6880541327370000300,20230615,1,202304181002,1,103,多策略,000030,1,2,5.13,14000,20230615093941,5.13,14000,20230615093941,4,77.47
6600541347810000100,6880541327370002500,20230615,1,202304181002,1,103,多策略,002664,1,2,13.33,1500,20230615093941,13.33,1500,20230615093941,4,21.57
6600541347880000000,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.55,900,20230615093948,4.56,900,20230615093948,4,0.32
6600541347890000000,6880541327370007500,20230615,2,202304181002,1,103,多策略,605376,1,2,30.37,600,20230615093949,0.0,0,20230615093949,5,0.0
6600541347900000000,6880541327370002900,20230615,1,202304181002,1,103,多策略,300191,1,2,18.14,500,20230615093950,18.15,500,20230615093950,4,9.79
6600541347900000100,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.55,900,20230615093950,4.56,900,20230615093950,4,0.32
6600541347930000000,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.55,300,20230615093953,4.55,300,20230615093953,4,0.11
6600541347940000000,6880541327370004900,20230615,2,202304181002,1,103,多策略,601330,1,2,7.25,10400,20230615093954,7.25,10400,20230615093954,4,81.33
6600541348020000000,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.55,100,20230615094002,4.56,100,20230615094002,4,0.04
6600541348080000000,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.55,100,20230615094008,4.56,100,20230615094008,4,0.04
6600541348110000000,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.55,200,20230615094011,4.56,200,20230615094011,4,0.07
6600541348140000000,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.55,200,20230615094014,0.0,0,20230615094014,5,0.0
6600541348170000000,6880541327370001100,20230615,1,202304181002,1,103,多策略,000935,1,2,15.91,1100,20230615094017,0.0,0,20230615094017,5,0.0
6600541348180000000,6880541327110001500,20230615,1,202305181001,1,103,多策略,000958,1,2,4.22,1800,20230615094018,4.22,1800,20230615094018,4,8.19
6600541348430000000,6880541327370009700,20230615,1,202304181002,1,103,多策略,002768,1,1,23.47,2600,20230615094043,23.47,2600,20230615094043,4,4.8
6600541348450000000,6880541327370012100,20230615,2,202304181002,1,103,多策略,600217,1,1,4.74,3000,20230615094045,4.74,3000,20230615094045,4,1.12
6600541348470000000,6880541327370012100,20230615,2,202304181002,1,103,多策略,600217,1,1,4.74,200,20230615094047,4.74,200,20230615094047,4,0.07
6600541348490000000,6880541327110000700,20230615,1,202305181001,1,103,多策略,000903,1,2,2.41,3300,20230615094049,2.41,3300,20230615094049,4,8.58
6600541348500000000,6880541327370012100,20230615,2,202304181002,1,103,多策略,600217,1,1,4.74,200,20230615094050,4.74,200,20230615094050,4,0.07
6600541348780000000,6880541327110002700,20230615,1,202305181001,1,103,多策略,002695,1,2,11.15,800,20230615094118,0.0,0,20230615094118,5,0.0
6600541349110000000,6880541327110012500,20230615,2,202305181001,1,103,多策略,600403,1,1,4.07,2000,20230615094151,4.07,2000,20230615094151,4,0.64
6600541349110000100,6880541327110007900,20230615,1,202305181001,1,103,多策略,000088,1,1,4.93,1600,20230615094151,4.93,1600,20230615094151,4,0.62
6600541349110000200,6880541327110008100,20230615,1,202305181001,1,103,多策略,000552,1,1,3.29,2400,20230615094151,3.29,2400,20230615094151,4,0.62
6600541349110000300,6880541327110009900,20230615,1,202305181001,1,103,多策略,002807,1,1,3.77,2100,20230615094151,3.77,2100,20230615094151,4,0.62
6600541349110000400,6880541327110011500,20230615,2,202305181001,1,103,多策略,600120,1,1,3.88,2000,20230615094151,3.88,2000,20230615094151,4,0.61
6600541349110000500,6880541327110014500,20230615,2,202305181001,1,103,多策略,601011,1,1,3.55,2200,20230615094151,3.55,2200,20230615094151,4,0.61
6600541349110000600,6880541327110009100,20230615,1,202305181001,1,103,多策略,002285,1,1,2.67,3000,20230615094151,2.67,3000,20230615094151,4,0.63
6600541349110000700,6880541327110011100,20230615,1,202305181001,1,103,多策略,002948,1,1,3.35,2400,20230615094151,3.35,2400,20230615094151,4,0.63
6600541349110000800,6880541327110010100,20230615,1,202305181001,1,103,多策略,002839,1,1,4.28,1900,20230615094151,4.28,1900,20230615094151,4,0.64
6600541349110000900,6880541327110008300,20230615,1,202305181001,1,103,多策略,000718,1,1,2.89,2800,20230615094151,2.89,2800,20230615094151,4,0.64
6600541349110001000,6880541327110000900,20230615,1,202305181001,1,103,多策略,000035,1,2,4.34,1800,20230615094151,4.35,1800,20230615094151,4,8.45
6600541349110001100,6880541327110013900,20230615,2,202305181001,1,103,多策略,600717,1,1,4.48,1800,20230615094151,4.48,1800,20230615094151,4,0.63
6600541349110001200,6880541327110015500,20230615,2,202305181001,1,103,多策略,601918,1,1,4.05,1900,20230615094151,4.06,1900,20230615094151,4,0.61
6600541349110001300,6880541327110010300,20230615,1,202305181001,1,103,多策略,300477,1,1,4.55,600,20230615094151,0.0,0,20230615094151,5,0.0
6600541349110001400,6880541327110012100,20230615,2,202305181001,1,103,多策略,600217,1,1,4.74,1600,20230615094151,4.74,1600,20230615094151,4,0.6
6600541349110001500,6880541327110010900,20230615,2,202305181001,1,103,多策略,600017,1,1,2.93,2700,20230615094151,2.93,2700,20230615094151,4,0.62
6600541349110001600,6880541327110015300,20230615,2,202305181001,1,103,多策略,603323,1,1,4.49,1800,20230615094151,4.49,1800,20230615094151,4,0.64
6600541349110001700,6880541327110015100,20230615,2,202305181001,1,103,多策略,601860,1,1,2.62,3000,20230615094151,2.62,3000,20230615094151,4,0.62
6600541349200000000,6880541327370008100,20230615,1,202304181002,1,103,多策略,000552,1,1,3.29,4800,20230615094200,3.29,4800,20230615094200,4,1.24
6600541349200000100,6880541327370000700,20230615,1,202304181002,1,103,多策略,000035,1,2,4.34,3600,20230615094200,4.35,3600,20230615094200,4,16.89
6600541349200000200,6880541327370009300,20230615,1,202304181002,1,103,多策略,002285,1,1,2.67,6000,20230615094200,2.67,6000,20230615094200,4,1.26
6600541349200000300,6880541327370007900,20230615,1,202304181002,1,103,多策略,000088,1,1,4.93,900,20230615094200,4.93,900,20230615094200,4,0.35
6600541349200000400,6880541327370010300,20230615,1,202304181002,1,103,多策略,002948,1,1,3.35,4800,20230615094200,3.35,4800,20230615094200,4,1.27
6600541349200000500,6880541327370000100,20230615,1,202304181002,1,103,多策略,000601,1,2,4.19,6100,20230615094200,4.19,6100,20230615094200,4,27.57
6600541349200000600,6880541327370010100,20230615,1,202304181002,1,103,多策略,002839,1,1,4.28,3700,20230615094200,4.28,3700,20230615094200,4,1.25
6600541349200000700,6880541327370000500,20230615,1,202304181002,1,103,多策略,000903,1,2,2.41,8500,20230615094200,2.41,8500,20230615094200,4,22.1
6600541349200000800,6880541327370012700,20230615,2,202304181002,1,103,多策略,600403,1,1,4.07,3900,20230615094200,4.07,3900,20230615094200,4,1.25
6600541349200000900,6880541327370008300,20230615,1,202304181002,1,103,多策略,000718,1,1,2.89,5500,20230615094200,2.89,5500,20230615094200,4,1.25
6600541349200001000,6880541327370006700,20230615,2,202304181002,1,103,多策略,603601,1,2,4.25,5700,20230615094200,4.25,5700,20230615094200,4,26.13
6600541349200001100,6880541327370015100,20230615,2,202304181002,1,103,多策略,601860,1,1,2.62,6100,20230615094200,2.62,6100,20230615094200,4,1.26
6600541349200001200,6880541327380000300,20230615,2,202304181002,1,103,多策略,603323,1,1,4.49,3600,20230615094200,4.49,3600,20230615094200,4,1.27
6600541349200001300,6880541327370005300,20230615,2,202304181002,1,103,多策略,601777,1,2,3.52,6400,20230615094200,3.52,6400,20230615094200,4,24.3
6600541349200001400,6880541327370011300,20230615,2,202304181002,1,103,多策略,600017,1,1,2.93,5400,20230615094200,2.93,5400,20230615094200,4,1.25
6600541349200001500,6880541327370014300,20230615,2,202304181002,1,103,多策略,601011,1,1,3.55,4400,20230615094200,3.55,4400,20230615094200,4,1.23
6600541349200001600,6880541327370012100,20230615,2,202304181002,1,103,多策略,600217,1,1,4.74,3300,20230615094200,4.74,3300,20230615094200,4,1.23
6600541349200001700,6880541327380000100,20230615,2,202304181002,1,103,多策略,601918,1,1,4.05,3900,20230615094200,4.06,3900,20230615094200,4,1.25
6600541349200001800,6880541327370002300,20230615,1,202304181002,1,103,多策略,002481,1,2,4.53,3100,20230615094200,0.0,0,20230615094200,5,0.0
6600541349200001900,6880541327370002100,20230615,1,202304181002,1,103,多策略,002239,1,2,2.6,10500,20230615094200,2.6,10500,20230615094200,4,29.45
6600541349200002000,6880541327370001300,20230615,1,202304181002,1,103,多策略,000958,1,2,4.23,4200,20230615094200,0.0,0,20230615094200,5,0.0
6600541349200002100,6880541327370003900,20230615,2,202304181002,1,103,多策略,600578,1,2,3.6,8100,20230615094200,3.6,8100,20230615094200,4,31.45
6600541349200002200,6880541327370011500,20230615,2,202304181002,1,103,多策略,600120,1,1,3.88,4000,20230615094200,3.88,4000,20230615094200,4,1.22
6600541349200002300,6880541327370009900,20230615,1,202304181002,1,103,多策略,002807,1,1,3.77,4200,20230615094200,3.77,4200,20230615094200,4,1.25
6600541349200002400,6880541327370013500,20230615,2,202304181002,1,103,多策略,600717,1,1,4.48,1700,20230615094200,4.48,1700,20230615094200,4,0.6
6600541349200002500,6880541327370004700,20230615,2,202304181002,1,103,多策略,600688,1,2,3.1,8900,20230615094200,0.0,0,20230615094200,5,0.0
6600541349210000000,6880541327370013100,20230615,2,202304181002,1,103,多策略,600740,1,1,5.01,14400,20230615094201,5.01,14400,20230615094201,4,5.68
6600541349220000000,6880541327370011100,20230615,1,202304181002,1,103,多策略,300772,1,1,12.81,5000,20230615094202,12.81,5000,20230615094202,4,5.04
6600541349220000100,6880541327370010500,20230615,1,202304181002,1,103,多策略,300409,1,1,12.24,2400,20230615094202,12.24,2400,20230615094202,4,2.31
6600541349220000200,6880541327370009500,20230615,1,202304181002,1,103,多策略,002733,1,1,15.84,2000,20230615094202,0.0,0,20230615094202,5,0.0
6600541349280000000,6880541327110010300,20230615,1,202305181001,1,103,多策略,300477,1,1,4.55,1100,20230615094208,4.56,1100,20230615094208,4,0.39
6600541349280000100,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.55,3400,20230615094208,4.56,3400,20230615094208,4,1.22
6600541349290000000,6880541327370013500,20230615,2,202304181002,1,103,多策略,600717,1,1,4.48,800,20230615094209,4.48,800,20230615094209,4,0.28
6600541349380000000,6880541327370013500,20230615,2,202304181002,1,103,多策略,600717,1,1,4.48,200,20230615094218,4.48,200,20230615094218,4,0.07
6600541349610000000,6880541327370001700,20230615,1,202304181002,1,103,多策略,002088,1,2,18.32,1100,20230615094241,18.33,1100,20230615094241,4,21.75
6600541349650000000,6880541327370007500,20230615,2,202304181002,1,103,多策略,605376,1,2,30.41,700,20230615094245,0.0,0,20230615094245,5,0.0
6600541349680000000,6880541327370013500,20230615,2,202304181002,1,103,多策略,600717,1,1,4.48,800,20230615094248,4.48,800,20230615094248,4,0.28
6600541349760000000,6880541327370005700,20230615,2,202304181002,1,103,多策略,600990,1,2,30.41,800,20230615094256,30.41,800,20230615094256,4,26.24
6600541349960000000,6880541327370007900,20230615,1,202304181002,1,103,多策略,000088,1,1,4.94,100,20230615094316,4.94,100,20230615094316,4,0.04
6600541350170000000,6880541327370007900,20230615,1,202304181002,1,103,多策略,000088,1,1,4.94,100,20230615094337,4.94,100,20230615094337,4,0.04
6600541350180000000,6880541327370009500,20230615,1,202304181002,1,103,多策略,002733,1,1,15.89,2000,20230615094338,15.89,2000,20230615094338,4,2.5
6600541350200000000,6880541327110002300,20230615,1,202305181001,1,103,多策略,002481,1,2,4.51,300,20230615094340,4.52,300,20230615094340,4,1.46
6600541350270000000,6880541327110011300,20230615,1,202305181001,1,103,多策略,300772,1,1,12.81,1400,20230615094347,12.81,1400,20230615094347,4,1.41
6600541350320000000,6880541327110002300,20230615,1,202305181001,1,103,多策略,002481,1,2,4.51,1000,20230615094352,4.52,1000,20230615094352,4,4.88
6600541350350000000,6880541327110002300,20230615,1,202305181001,1,103,多策略,002481,1,2,4.51,400,20230615094355,4.52,400,20230615094355,4,1.95
6600541350440000000,6880541327370007900,20230615,1,202304181002,1,103,多策略,000088,1,1,4.94,100,20230615094404,4.94,100,20230615094404,4,0.04
6600541350510000000,6880541327370003700,20230615,2,202304181002,1,103,多策略,600185,1,2,7.23,5700,20230615094411,7.23,5700,20230615094411,4,44.45
6600541350530000000,6880541327370002700,20230615,1,202304181002,1,103,多策略,002695,1,2,11.12,700,20230615094413,11.12,700,20230615094413,4,8.4
6600541350600000000,6880541327370009700,20230615,1,202304181002,1,103,多策略,002768,1,1,23.52,1000,20230615094420,23.52,1000,20230615094420,4,1.85
6600541350620000000,6880541327110004300,20230615,2,202305181001,1,103,多策略,600688,1,2,3.1,2700,20230615094422,0.0,0,20230615094422,5,0.0
6600541350620000100,6880541327110000300,20230615,1,202305181001,1,103,多策略,000601,1,2,4.2,1900,20230615094422,4.2,1900,20230615094422,4,8.61
6600541350620000200,6880541327110004100,20230615,2,202305181001,1,103,多策略,600578,1,2,3.61,2400,20230615094422,0.0,0,20230615094422,5,0.0
6600541350620000300,6880541327110001900,20230615,1,202305181001,1,103,多策略,002239,1,2,2.6,3200,20230615094422,2.6,3200,20230615094422,4,8.97
6600541351110000000,6880541327110011300,20230615,1,202305181001,1,103,多策略,300772,1,1,12.85,800,20230615094511,12.85,800,20230615094511,4,0.81
6600541351170000000,6880541327110007100,20230615,2,202305181001,1,103,多策略,603601,1,2,4.26,1800,20230615094517,4.26,1800,20230615094517,4,8.27
6600541351270000000,6880541327110010300,20230615,1,202305181001,1,103,多策略,300477,1,1,4.55,600,20230615094527,0.0,0,20230615094527,5,0.0
6600541351270000100,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.55,200,20230615094527,0.0,0,20230615094527,5,0.0
6600541351440000000,6880541327370007500,20230615,2,202304181002,1,103,多策略,605376,1,2,30.56,1100,20230615094544,30.56,1100,20230615094544,4,36.26
6600541351500000000,6880541327370001900,20230615,1,202304181002,1,103,多策略,002214,1,2,13.04,4100,20230615094550,0.0,0,20230615094550,5,0.0
6600541351710000000,6880541327370008500,20230615,1,202304181002,1,103,多策略,002034,1,1,15.58,800,20230615094611,15.58,800,20230615094611,4,0.98
6600541351720000000,6880541327110009700,20230615,1,202305181001,1,103,多策略,002733,1,1,15.91,600,20230615094612,15.91,600,20230615094612,4,0.75
6600541351810000000,6880541327110005300,20230615,2,202305181001,1,103,多策略,601777,1,2,3.55,2200,20230615094621,3.55,2200,20230615094621,4,8.42
6600541352280000000,6880541327370001900,20230615,1,202304181002,1,103,多策略,002214,1,2,13.01,4100,20230615094708,13.01,4100,20230615094708,4,57.54
6600541352430000000,6880541327110006700,20230615,2,202305181001,1,103,多策略,603098,1,2,19.62,800,20230615094723,19.62,800,20230615094723,4,16.93
6600541352430000100,6880541327370006100,20230615,2,202304181002,1,103,多策略,603098,1,2,19.62,800,20230615094723,19.62,800,20230615094723,4,16.93
6600541352440000000,6880541327370002500,20230615,1,202304181002,1,103,多策略,002664,1,2,13.41,1000,20230615094724,13.41,1000,20230615094724,4,14.47
6600541352480000000,6880541327370001500,20230615,1,202304181002,1,103,多策略,002171,1,2,6.92,3900,20230615094728,6.92,3900,20230615094728,4,29.11
6600541352500000000,6880541327370004300,20230615,2,202304181002,1,103,多策略,600366,1,2,7.83,8100,20230615094730,7.83,8100,20230615094730,4,68.41
6600541352520000000,6880541327370006900,20230615,2,202304181002,1,103,多策略,603387,1,2,12.76,5000,20230615094732,12.76,5000,20230615094732,4,68.82
6600541352520000100,6880541327110007500,20230615,2,202305181001,1,103,多策略,605376,1,2,30.67,800,20230615094732,0.0,0,20230615094732,5,0.0
6600541352520000200,6880541327370007500,20230615,2,202304181002,1,103,多策略,605376,1,2,30.67,400,20230615094732,0.0,0,20230615094732,5,0.0
6600541352580000000,6880541327110004700,20230615,2,202305181001,1,103,多策略,600366,1,2,7.83,2500,20230615094738,7.83,2500,20230615094738,4,21.12
6600541352620000000,6880541327370003100,20230615,1,202304181002,1,103,多策略,300318,1,2,5.47,13800,20230615094742,5.47,13800,20230615094742,4,81.43
6600541352800000000,6880541327370001300,20230615,1,202304181002,1,103,多策略,000958,1,2,4.22,4200,20230615094800,4.22,4200,20230615094800,4,19.12
6600541352800000100,6880541327370000100,20230615,1,202304181002,1,103,多策略,000601,1,2,4.21,1500,20230615094800,0.0,0,20230615094800,5,0.0
6600541352800000200,6880541327370000500,20230615,1,202304181002,1,103,多策略,000903,1,2,2.41,8400,20230615094800,2.41,8400,20230615094800,4,21.84
6600541352800000300,6880541327370002100,20230615,1,202304181002,1,103,多策略,002239,1,2,2.61,10400,20230615094800,2.61,10400,20230615094800,4,29.28
6600541352800000400,6880541327370000700,20230615,1,202304181002,1,103,多策略,000035,1,2,4.37,2300,20230615094800,4.37,2300,20230615094800,4,10.84
6600541352800000500,6880541327370009900,20230615,1,202304181002,1,103,多策略,002807,1,1,3.77,4100,20230615094800,3.77,4100,20230615094800,4,1.22
6600541352800000600,6880541327370010300,20230615,1,202304181002,1,103,多策略,002948,1,1,3.34,4700,20230615094800,3.34,4700,20230615094800,4,1.24
6600541352800000700,6880541327370011300,20230615,2,202304181002,1,103,多策略,600017,1,1,2.92,5400,20230615094800,2.92,5400,20230615094800,4,1.24
6600541352800000800,6880541327370012700,20230615,2,202304181002,1,103,多策略,600403,1,1,4.05,3400,20230615094800,4.06,3400,20230615094800,4,1.09
6600541352800000900,6880541327370008100,20230615,1,202304181002,1,103,多策略,000552,1,1,3.29,4800,20230615094800,3.29,4800,20230615094800,4,1.24
6600541352800001000,6880541327370009300,20230615,1,202304181002,1,103,多策略,002285,1,1,2.65,2900,20230615094800,0.0,0,20230615094800,5,0.0
6600541352800001100,6880541327380000100,20230615,2,202304181002,1,103,多策略,601918,1,1,4.05,3800,20230615094800,0.0,0,20230615094800,5,0.0
6600541352800001200,6880541327370008300,20230615,1,202304181002,1,103,多策略,000718,1,1,2.88,5500,20230615094800,2.88,5500,20230615094800,4,1.25
6600541352800001300,6880541327370013500,20230615,2,202304181002,1,103,多策略,600717,1,1,4.47,3500,20230615094800,4.47,3500,20230615094800,4,1.23
6600541352800001400,6880541327370005300,20230615,2,202304181002,1,103,多策略,601777,1,2,3.54,2000,20230615094800,3.54,2000,20230615094800,4,7.64
6600541352800001500,6880541327370003900,20230615,2,202304181002,1,103,多策略,600578,1,2,3.61,8100,20230615094800,0.0,0,20230615094800,5,0.0
6600541352800001600,6880541327370002300,20230615,1,202304181002,1,103,多策略,002481,1,2,4.51,2500,20230615094800,4.52,2500,20230615094800,4,12.19
6600541352800001700,6880541327370004700,20230615,2,202304181002,1,103,多策略,600688,1,2,3.1,8800,20230615094800,0.0,0,20230615094800,5,0.0
6600541352800001800,6880541327380000300,20230615,2,202304181002,1,103,多策略,603323,1,1,4.48,3500,20230615094800,4.48,3500,20230615094800,4,1.23
6600541352800001900,6880541327370010700,20230615,1,202304181002,1,103,多策略,300477,1,1,4.57,3500,20230615094800,4.57,3500,20230615094800,4,1.26
6600541352800002000,6880541327370015100,20230615,2,202304181002,1,103,多策略,601860,1,1,2.62,6000,20230615094800,2.62,6000,20230615094800,4,1.24
6600541352800002100,6880541327370014300,20230615,2,202304181002,1,103,多策略,601011,1,1,3.55,4500,20230615094800,3.55,4500,20230615094800,4,1.26
6600541352800002200,6880541327370010100,20230615,1,202304181002,1,103,多策略,002839,1,1,4.26,3700,20230615094800,4.27,3700,20230615094800,4,1.24
6600541352800002300,6880541327370006700,20230615,2,202304181002,1,103,多策略,603601,1,2,4.26,5700,20230615094800,4.26,5700,20230615094800,4,26.19
6600541352800002400,6880541327370012100,20230615,2,202304181002,1,103,多策略,600217,1,1,4.74,3400,20230615094800,4.74,3400,20230615094800,4,1.27
6600541352830000000,6880541327370011500,20230615,2,202304181002,1,103,多策略,600120,1,1,3.87,3900,20230615094803,3.87,3900,20230615094803,4,1.19
6600541352840000000,6880541327370000100,20230615,1,202304181002,1,103,多策略,000601,1,2,4.21,100,20230615094804,0.0,0,20230615094804,5,0.0
6600541352840000100,6880541327370005300,20230615,2,202304181002,1,103,多策略,601777,1,2,3.54,1000,20230615094804,3.54,1000,20230615094804,4,3.82
6600541352850000000,6880541327370007500,20230615,2,202304181002,1,103,多策略,605376,1,2,30.66,1000,20230615094805,30.66,1000,20230615094805,4,33.07
6600541352850000100,6880541327110007500,20230615,2,202305181001,1,103,多策略,605376,1,2,30.66,800,20230615094805,30.66,800,20230615094805,4,26.46
6600541352850000200,6880541327370012700,20230615,2,202304181002,1,103,多策略,600403,1,1,4.05,400,20230615094805,4.06,400,20230615094805,4,0.13
6600541352890000000,6880541327370011500,20230615,2,202304181002,1,103,多策略,600120,1,1,3.87,200,20230615094809,3.87,200,20230615094809,4,0.06
6600541352900000000,6880541327370009300,20230615,1,202304181002,1,103,多策略,002285,1,1,2.65,100,20230615094810,0.0,0,20230615094810,5,0.0
6600541352900000100,6880541327370005300,20230615,2,202304181002,1,103,多策略,601777,1,2,3.54,400,20230615094810,3.54,400,20230615094810,4,1.53
6600541352930000000,6880541327370002300,20230615,1,202304181002,1,103,多策略,002481,1,2,4.51,300,20230615094813,4.52,300,20230615094813,4,1.46
6600541352940000000,6880541327110000700,20230615,1,202305181001,1,103,多策略,000903,1,2,2.41,3200,20230615094814,2.41,3200,20230615094814,4,8.32
6600541352990000000,6880541327370000700,20230615,1,202304181002,1,103,多策略,000035,1,2,4.37,1200,20230615094819,0.0,0,20230615094819,5,0.0
6600541352990000100,6880541327370007900,20230615,1,202304181002,1,103,多策略,000088,1,1,4.93,200,20230615094819,4.93,200,20230615094819,4,0.08
6600541353040000000,6880541327370007900,20230615,1,202304181002,1,103,多策略,000088,1,1,4.93,900,20230615094824,4.93,900,20230615094824,4,0.35
6600541353050000000,6880541327370005300,20230615,2,202304181002,1,103,多策略,601777,1,2,3.54,700,20230615094825,3.54,700,20230615094825,4,2.67
6600541353110000000,6880541327370006900,20230615,2,202304181002,1,103,多策略,603387,1,2,12.75,2400,20230615094831,12.75,2400,20230615094831,4,33.01
6600541353120000000,6880541327110006500,20230615,2,202305181001,1,103,多策略,603387,1,2,12.75,1500,20230615094832,12.75,1500,20230615094832,4,20.63
6600541353180000000,6880541327370008900,20230615,1,202304181002,1,103,多策略,002283,1,1,6.05,11900,20230615094838,6.05,11900,20230615094838,4,5.67
6600541353220000000,6880541327370006300,20230615,2,202304181002,1,103,多策略,603301,1,2,31.7,1100,20230615094842,31.7,1100,20230615094842,4,37.61
